j g(j) i g(i) wl A A+A^a A/(A+A^a) f
282 6.000 1 2.000 6.49093 1.586E+06 3.654E+12 4.341E-07 3.006E-08
368 4.000 1 2.000 6.26503 2.468E+06 2.909E+12 8.486E-07 2.905E-08
312 4.000 1 2.000 6.33790 2.205E+06 1.185E+12 1.861E-06 2.656E-08
36 6.000 1 2.000 9.61455 5.877E+05 3.472E+12 1.693E-07 2.444E-08
170 6.000 1 2.000 7.15967 1.040E+06 2.885E+12 3.605E-07 2.398E-08
413 6.000 1 2.000 6.14045 1.402E+06 6.127E+11 2.287E-06 2.377E-08
390 4.000 1 2.000 6.16306 2.073E+06 1.458E+12 1.422E-06 2.360E-08
259 6.000 1 2.000 6.62766 1.151E+06 1.077E+12 1.069E-06 2.274E-08
325 4.000 1 2.000 6.32726 1.736E+06 2.789E+12 6.223E-07 2.083E-08
506 4.000 1 2.000 5.90969 1.943E+06 1.372E+12 1.416E-06 2.035E-08
441 4.000 1 2.000 6.08100 1.825E+06 1.856E+12 9.831E-07 2.023E-08
243 4.000 1 2.000 6.68463 1.467E+06 1.306E+12 1.123E-06 1.965E-08
192 4.000 1 2.000 7.00028 1.305E+06 4.855E+12 2.689E-07 1.918E-08
269 6.000 1 2.000 6.59141 9.210E+05 6.124E+12 1.504E-07 1.800E-08
463 6.000 1 2.000 6.02106 1.005E+06 2.002E+12 5.022E-07 1.639E-08
351 6.000 1 2.000 6.29830 9.075E+05 2.239E+12 4.054E-07 1.620E-08
367 6.000 1 2.000 6.26620 9.013E+05 2.989E+12 3.016E-07 1.592E-08
304 6.000 1 2.000 6.35070 8.293E+05 2.985E+12 2.778E-07 1.505E-08
104 6.000 1 2.000 8.85955 3.958E+05 9.808E+12 4.036E-08 1.397E-08
181 4.000 1 2.000 7.05389 8.699E+05 4.565E+12 1.906E-07 1.298E-08
167 4.000 1 2.000 7.20764 8.303E+05 1.918E+12 4.330E-07 1.293E-08
417 4.000 1 2.000 6.13621 1.132E+06 2.215E+12 5.109E-07 1.277E-08
97 6.000 1 2.000 8.90386 3.487E+05 1.484E+13 2.349E-08 1.244E-08
533 6.000 1 2.000 5.85346 8.025E+05 1.492E+12 5.379E-07 1.237E-08
437 4.000 1 2.000 6.08614 1.020E+06 2.160E+12 4.721E-07 1.133E-08
189 4.000 1 2.000 7.01376 7.542E+05 4.623E+12 1.631E-07 1.112E-08
201 6.000 1 2.000 6.96804 4.977E+05 4.961E+12 1.003E-07 1.087E-08
24 6.000 1 2.000 9.84597 2.405E+05 4.288E+12 5.609E-08 1.048E-08
285 6.000 1 2.000 6.47292 5.045E+05 1.712E+12 2.946E-07 9.505E-09
238 4.000 1 2.000 6.78378 6.374E+05 4.443E+12 1.435E-07 8.798E-09
449 4.000 1 2.000 6.04300 7.828E+05 1.971E+12 3.973E-07 8.573E-09
517 4.000 1 2.000 5.87398 7.758E+05 1.465E+12 5.295E-07 8.028E-09
