j g(j) i g(i) wl A A+A^a A/(A+A^a) f
670 2.000 1 4.000 7.19159 9.720E+07 4.137E+12 2.349E-05 3.770E-07
881 8.000 1 4.000 6.87300 2.644E+07 9.019E+11 2.931E-05 3.745E-07
1152 2.000 1 4.000 6.53007 1.162E+08 1.263E+12 9.195E-05 3.713E-07
272 4.000 1 4.000 8.69249 3.158E+07 2.204E+13 1.433E-06 3.575E-07
228 4.000 1 4.000 9.27039 2.733E+07 3.685E+12 7.414E-06 3.523E-07
777 6.000 1 4.000 7.04192 3.082E+07 5.818E+11 5.297E-05 3.437E-07
587 4.000 1 4.000 7.28055 4.323E+07 5.126E+11 8.432E-05 3.435E-07
340 6.000 1 4.000 8.11458 2.299E+07 1.788E+12 1.286E-05 3.405E-07
553 4.000 1 4.000 7.36418 4.188E+07 3.427E+12 1.222E-05 3.405E-07
1264 2.000 1 4.000 6.23973 1.145E+08 6.579E+11 1.740E-04 3.343E-07
1074 6.000 1 4.000 6.66281 3.340E+07 4.424E+12 7.549E-06 3.335E-07
864 4.000 1 4.000 6.89102 4.553E+07 1.746E+12 2.608E-05 3.240E-07
616 6.000 1 4.000 7.24995 2.663E+07 5.239E+11 5.084E-05 3.148E-07
229 2.000 1 4.000 9.26830 4.871E+07 3.661E+12 1.330E-05 3.138E-07
507 4.000 1 4.000 7.55306 3.518E+07 6.646E+12 5.293E-06 3.010E-07
944 8.000 1 4.000 6.78796 2.178E+07 1.561E+12 1.395E-05 3.007E-07
742 6.000 1 4.000 7.08860 2.635E+07 3.254E+12 8.097E-06 2.978E-07
466 4.000 1 4.000 7.66067 3.273E+07 1.069E+12 3.062E-05 2.880E-07
