j g(j) i g(i) wl A A+A^a A/(A+A^a) f
554 3.000 1 1.000 5.86181 9.327E+00 2.229E+11 4.185E-11 1.441E-13
141 5.000 1 1.000 6.00387 4.994E+00 5.942E+12 8.405E-13 1.350E-13
808 5.000 1 1.000 5.83488 4.752E+00 3.589E+12 1.324E-12 1.213E-13
1170 3.000 1 1.000 5.78409 7.890E+00 1.198E+12 6.583E-12 1.187E-13
743 3.000 1 1.000 5.83871 7.453E+00 1.723E+11 4.325E-11 1.143E-13
301 5.000 1 1.000 5.92642 4.338E+00 1.340E+11 3.237E-11 1.142E-13
1087 3.000 1 1.000 5.80292 7.277E+00 1.388E+12 5.242E-12 1.102E-13
41 3.000 1 1.000 6.18244 6.277E+00 1.892E+13 3.318E-13 1.079E-13
114 3.000 1 1.000 6.10758 6.150E+00 1.074E+12 5.724E-12 1.032E-13
573 5.000 1 1.000 5.86161 3.952E+00 1.644E+10 2.404E-10 1.018E-13
284 3.000 1 1.000 5.93319 6.040E+00 1.022E+12 5.912E-12 9.564E-14
287 3.000 1 1.000 5.93235 5.830E+00 7.889E+11 7.390E-12 9.228E-14
998 5.000 1 1.000 5.80697 3.504E+00 2.228E+10 1.573E-10 8.858E-14
940 5.000 1 1.000 5.81995 3.348E+00 4.921E+10 6.803E-11 8.500E-14
528 5.000 1 1.000 5.86300 3.222E+00 3.355E+10 9.605E-11 8.302E-14
181 3.000 1 1.000 5.97176 5.007E+00 1.611E+12 3.107E-12 8.032E-14
366 3.000 1 1.000 5.89961 4.980E+00 7.101E+11 7.014E-12 7.794E-14
167 3.000 1 1.000 5.97753 4.467E+00 2.388E+11 1.871E-11 7.179E-14
838 3.000 1 1.000 5.82983 4.400E+00 2.014E+11 2.185E-11 6.727E-14
251 3.000 1 1.000 5.94064 3.813E+00 2.174E+12 1.754E-12 6.055E-14
634 5.000 1 1.000 5.85704 2.250E+00 7.909E+10 2.845E-11 5.784E-14
441 3.000 1 1.000 5.86915 3.523E+00 3.285E+11 1.073E-11 5.459E-14
990 3.000 1 1.000 5.80758 2.566E+00 2.042E+11 1.257E-11 3.893E-14
133 3.000 1 1.000 6.09507 2.319E+00 1.551E+12 1.495E-12 3.876E-14
138 3.000 1 1.000 6.07581 2.232E+00 3.211E+12 6.949E-13 3.706E-14
425 3.000 1 1.000 5.87217 1.651E+00 3.990E+12 4.137E-13 2.560E-14
705 3.000 1 1.000 5.83981 1.655E+00 4.873E+11 3.397E-12 2.539E-14
456 3.000 1 1.000 5.86783 1.477E+00 3.263E+11 4.525E-12 2.287E-14
78 3.000 1 1.000 6.14495 1.340E+00 1.044E+12 1.284E-12 2.276E-14
347 3.000 1 1.000 5.90181 1.426E+00 3.817E+11 3.736E-12 2.235E-14
708 5.000 1 1.000 5.83941 7.426E-01 2.361E+10 3.146E-11 1.898E-14
410 5.000 1 1.000 5.87673 7.002E-01 6.375E+12 1.098E-13 1.813E-14
353 5.000 1 1.000 5.90073 6.612E-01 5.621E+10 1.176E-11 1.726E-14
207 5.000 1 1.000 5.96801 5.940E-01 9.996E+10 5.942E-12 1.586E-14
451 3.000 1 1.000 5.86841 8.033E-01 5.048E+11 1.591E-12 1.244E-14
992 3.000 1 1.000 5.80736 8.053E-01 2.360E+11 3.413E-12 1.222E-14
328 5.000 1 1.000 5.90679 4.580E-01 1.181E+11 3.877E-12 1.198E-14
365 5.000 1 1.000 5.89964 4.278E-01 5.558E+10 7.697E-12 1.116E-14
522 3.000 1 1.000 5.86389 7.023E-01 1.003E+11 7.002E-12 1.086E-14
1135 3.000 1 1.000 5.79881 6.710E-01 2.223E+11 3.018E-12 1.015E-14
681 3.000 1 1.000 5.84064 5.880E-01 7.478E+10 7.864E-12 9.020E-15
611 3.000 1 1.000 5.85994 5.527E-01 4.731E+11 1.168E-12 8.537E-15
933 3.000 1 1.000 5.82159 5.407E-01 2.809E+11 1.925E-12 8.244E-15
756 3.000 1 1.000 5.83773 4.737E-01 1.753E+12 2.702E-13 7.259E-15
584 3.000 1 1.000 5.86022 4.037E-01 7.020E+11 5.751E-13 6.238E-15
744 3.000 1 1.000 5.83848 3.229E-01 5.151E+11 6.268E-13 4.950E-15
1132 3.000 1 1.000 5.79895 2.824E-01 2.655E+11 1.064E-12 4.271E-15
246 3.000 1 1.000 5.94182 1.867E-01 6.184E+11 3.019E-13 2.964E-15
675 3.000 1 1.000 5.84096 1.902E-01 4.428E+11 4.296E-13 2.919E-15
930 3.000 1 1.000 5.82183 1.788E-01 3.774E+11 4.738E-13 2.726E-15
396 5.000 1 1.000 5.89756 1.027E-01 2.814E+10 3.651E-12 2.678E-15
1178 3.000 1 1.000 5.77986 1.763E-01 3.131E+11 5.630E-13 2.648E-15
182 5.000 1 1.000 5.97144 6.868E-02 1.037E+11 6.620E-13 1.836E-15
983 3.000 1 1.000 5.80785 4.260E-02 1.580E+11 2.696E-13 6.463E-16
128 3.000 1 1.000 6.09864 3.400E-02 1.161E+12 2.929E-14 5.688E-16
960 3.000 1 1.000 5.81225 3.443E-02 1.199E+12 2.871E-14 5.233E-16
406 3.000 1 1.000 5.88199 3.350E-02 3.440E+12 9.739E-15 5.214E-16
313 3.000 1 1.000 5.91298 3.305E-02 1.274E+12 2.595E-14 5.197E-16
199 3.000 1 1.000 5.96856 2.060E-02 6.498E+12 3.170E-15 3.300E-16
342 3.000 1 1.000 5.90316 1.871E-02 1.522E+11 1.230E-13 2.933E-16
894 5.000 1 1.000 5.82857 9.504E-03 1.073E+10 8.861E-13 2.420E-16
1091 3.000 1 1.000 5.80251 1.130E-02 4.141E+11 2.728E-14 1.711E-16
507 3.000 1 1.000 5.86552 5.400E-03 2.763E+10 1.954E-13 8.358E-17
994 3.000 1 1.000 5.80718 4.450E-03 1.596E+11 2.788E-14 6.750E-17
118 3.000 1 1.000 6.10630 1.886E-03 1.275E+12 1.479E-15 3.163E-17
392 3.000 1 1.000 5.89767 1.883E-03 2.829E+10 6.656E-14 2.946E-17
763 3.000 1 1.000 5.83761 8.160E-04 1.053E+10 7.750E-14 1.251E-17
1180 5.000 1 1.000 5.77882 4.836E-04 2.902E+10 1.666E-14 1.211E-17
590 3.000 1 1.000 5.86006 7.817E-04 1.656E+10 4.720E-14 1.207E-17
896 3.000 1 1.000 5.82850 1.854E-04 1.625E+10 1.140E-14 2.832E-18
1074 3.000 1 1.000 5.80639 1.665E-04 1.083E+10 1.537E-14 2.525E-18
595 5.000 1 1.000 5.86001 3.684E-05 1.083E+10 3.401E-15 9.485E-19
1072 5.000 1 1.000 5.80643 2.080E-05 6.823E+09 3.048E-15 5.259E-19
768 5.000 1 1.000 5.83758 1.736E-05 6.847E+09 2.536E-15 4.435E-19
