j g(j) i g(i) wl A A^a A/A^a f
265 5.000 1 1.000 8.34019 1.823E+01 3.740E+10 4.873E-10 9.504E-13
719 5.000 1 1.000 8.23867 1.841E+01 9.272E+09 1.985E-09 9.367E-13
1095 5.000 1 1.000 8.17490 1.861E+01 1.621E+10 1.148E-09 9.322E-13
57 3.000 1 1.000 8.61542 2.448E+01 1.809E+11 1.353E-10 8.173E-13
478 3.000 1 1.000 8.26614 2.314E+01 3.397E+12 6.810E-12 7.111E-13
27 5.000 1 1.000 8.72389 1.212E+01 1.336E+13 9.071E-13 6.913E-13
494 5.000 1 1.000 8.26567 1.297E+01 1.298E+10 9.999E-10 6.645E-13
510 5.000 1 1.000 8.26426 1.192E+01 1.225E+10 9.729E-10 6.104E-13
887 5.000 1 1.000 8.21202 1.151E+01 1.438E+10 8.001E-10 5.818E-13
746 5.000 1 1.000 8.23708 1.067E+01 9.161E+09 1.164E-09 5.425E-13
280 3.000 1 1.000 8.33800 1.735E+01 8.130E+11 2.134E-11 5.424E-13
295 5.000 1 1.000 8.32961 1.040E+01 4.054E+10 2.567E-10 5.411E-13
1113 5.000 1 1.000 8.17441 1.040E+01 2.326E+12 4.472E-12 5.210E-13
749 5.000 1 1.000 8.23705 1.013E+01 3.858E+09 2.625E-09 5.150E-13
429 5.000 1 1.000 8.27257 9.852E+00 5.282E+12 1.865E-12 5.054E-13
625 5.000 1 1.000 8.24617 9.144E+00 2.572E+10 3.555E-10 4.661E-13
162 3.000 1 1.000 8.40858 1.430E+01 1.148E+11 1.245E-10 4.547E-13
125 3.000 1 1.000 8.53473 1.383E+01 1.860E+12 7.437E-12 4.531E-13
201 5.000 1 1.000 8.39386 8.316E+00 3.718E+10 2.237E-10 4.393E-13
822 3.000 1 1.000 8.21429 1.314E+01 3.998E+11 3.287E-11 3.988E-13
372 5.000 1 1.000 8.31068 7.478E+00 1.024E+10 7.304E-10 3.871E-13
145 5.000 1 1.000 8.43802 6.858E+00 1.165E+13 5.885E-13 3.660E-13
269 5.000 1 1.000 8.34016 6.728E+00 3.763E+10 1.788E-10 3.508E-13
830 3.000 1 1.000 8.21365 1.129E+01 1.232E+11 9.166E-11 3.426E-13
67 3.000 1 1.000 8.60987 1.008E+01 1.605E+13 6.282E-13 3.362E-13
457 3.000 1 1.000 8.26761 1.071E+01 1.742E+11 6.149E-11 3.294E-13
647 5.000 1 1.000 8.24374 6.246E+00 3.433E+10 1.819E-10 3.182E-13
612 3.000 1 1.000 8.25043 9.343E+00 4.037E+11 2.315E-11 2.861E-13
893 3.000 1 1.000 8.21159 9.293E+00 1.823E+12 5.097E-12 2.818E-13
130 3.000 1 1.000 8.53086 8.383E+00 9.837E+11 8.522E-12 2.744E-13
620 3.000 1 1.000 8.24776 8.750E+00 2.581E+11 3.391E-11 2.678E-13
86 3.000 1 1.000 8.60077 7.807E+00 7.440E+11 1.049E-11 2.597E-13
328 3.000 1 1.000 8.31788 8.270E+00 6.825E+10 1.212E-10 2.574E-13
964 5.000 1 1.000 8.19116 5.076E+00 1.864E+12 2.723E-12 2.554E-13
382 5.000 1 1.000 8.30928 4.912E+00 1.036E+10 4.743E-10 2.542E-13
921 5.000 1 1.000 8.20156 4.672E+00 1.867E+10 2.503E-10 2.356E-13
384 5.000 1 1.000 8.30924 4.402E+00 2.051E+10 2.147E-10 2.278E-13
437 3.000 1 1.000 8.27006 6.130E+00 4.369E+10 1.403E-10 1.886E-13
754 5.000 1 1.000 8.23700 3.622E+00 3.864E+09 9.374E-10 1.842E-13
1126 5.000 1 1.000 8.17269 3.578E+00 1.451E+10 2.465E-10 1.792E-13
914 3.000 1 1.000 8.20400 5.457E+00 2.565E+11 2.127E-11 1.652E-13
560 3.000 1 1.000 8.25969 4.980E+00 1.844E+11 2.701E-11 1.528E-13
289 3.000 1 1.000 8.33480 4.623E+00 4.492E+11 1.029E-11 1.444E-13
700 5.000 1 1.000 8.23886 2.816E+00 8.743E+09 3.221E-10 1.433E-13
963 5.000 1 1.000 8.19291 2.670E+00 1.491E+12 1.791E-12 1.343E-13
388 5.000 1 1.000 8.30914 2.516E+00 1.029E+10 2.446E-10 1.302E-13
178 3.000 1 1.000 8.40172 4.060E+00 3.397E+11 1.195E-11 1.289E-13
1090 3.000 1 1.000 8.17643 4.187E+00 1.609E+11 2.603E-11 1.259E-13
120 3.000 1 1.000 8.53820 3.517E+00 5.762E+11 6.103E-12 1.153E-13
665 3.000 1 1.000 8.24175 3.129E+00 3.129E+10 9.999E-11 9.560E-14
1077 3.000 1 1.000 8.18027 2.889E+00 1.181E+12 2.446E-12 8.696E-14
272 3.000 1 1.000 8.33974 2.766E+00 4.460E+12 6.202E-13 8.653E-14
216 5.000 1 1.000 8.37275 1.548E+00 1.115E+13 1.388E-13 8.132E-14
557 3.000 1 1.000 8.25997 2.591E+00 2.538E+11 1.021E-11 7.950E-14
344 3.000 1 1.000 8.31333 2.355E+00 1.826E+11 1.289E-11 7.320E-14
71 3.000 1 1.000 8.60851 1.910E+00 2.432E+11 7.857E-12 6.367E-14
834 5.000 1 1.000 8.21295 1.227E+00 1.238E+10 9.908E-11 6.203E-14
733 3.000 1 1.000 8.23851 1.914E+00 9.084E+10 2.107E-11 5.842E-14
96 3.000 1 1.000 8.58874 1.700E+00 8.880E+11 1.915E-12 5.641E-14
796 5.000 1 1.000 8.22113 1.092E+00 3.026E+12 3.608E-13 5.533E-14
190 5.000 1 1.000 8.39608 1.032E+00 3.787E+10 2.726E-11 5.456E-14
476 3.000 1 1.000 8.26641 1.715E+00 1.141E+11 1.503E-11 5.270E-14
940 5.000 1 1.000 8.19929 1.003E+00 2.141E+10 4.682E-11 5.053E-14
786 3.000 1 1.000 8.23354 1.640E+00 2.849E+12 5.758E-13 5.001E-14
250 3.000 1 1.000 8.34684 1.477E+00 4.660E+11 3.169E-12 4.628E-14
173 3.000 1 1.000 8.40385 1.398E+00 3.379E+11 4.138E-12 4.441E-14
181 3.000 1 1.000 8.39732 1.227E+00 7.955E+11 1.542E-12 3.892E-14
1030 5.000 1 1.000 8.18570 7.438E-01 9.238E+09 8.052E-11 3.736E-14
141 5.000 1 1.000 8.44609 6.868E-01 4.983E+12 1.378E-13 3.673E-14
285 3.000 1 1.000 8.33589 1.131E+00 5.833E+11 1.940E-12 3.536E-14
522 5.000 1 1.000 8.26399 6.440E-01 6.031E+09 1.068E-10 3.297E-14
1082 3.000 1 1.000 8.17918 1.081E+00 1.574E+12 6.870E-13 3.254E-14
678 5.000 1 1.000 8.23988 6.280E-01 8.516E+09 7.374E-11 3.196E-14
211 5.000 1 1.000 8.38484 5.910E-01 8.789E+12 6.724E-14 3.114E-14
355 3.000 1 1.000 8.31177 9.590E-01 2.657E+11 3.609E-12 2.980E-14
260 5.000 1 1.000 8.34156 5.592E-01 3.792E+10 1.475E-11 2.917E-14
168 3.000 1 1.000 8.40578 9.063E-01 1.350E+11 6.713E-12 2.880E-14
358 5.000 1 1.000 8.31129 5.360E-01 2.075E+10 2.583E-11 2.776E-14
616 3.000 1 1.000 8.24836 8.560E-01 3.628E+11 2.359E-12 2.619E-14
1069 5.000 1 1.000 8.18549 5.086E-01 9.478E+09 5.366E-11 2.554E-14
254 3.000 1 1.000 8.34601 7.573E-01 1.270E+12 5.963E-13 2.372E-14
894 5.000 1 1.000 8.21055 4.264E-01 2.743E+10 1.555E-11 2.154E-14
41 3.000 1 1.000 8.66073 6.353E-01 1.609E+13 3.949E-14 2.143E-14
854 5.000 1 1.000 8.21244 3.970E-01 1.304E+10 3.045E-11 2.007E-14
1173 3.000 1 1.000 8.14789 6.340E-01 1.687E+12 3.757E-13 1.893E-14
406 3.000 1 1.000 8.28052 5.650E-01 2.846E+12 1.985E-13 1.742E-14
205 5.000 1 1.000 8.39340 3.268E-01 3.651E+10 8.950E-12 1.726E-14
309 5.000 1 1.000 8.32662 3.198E-01 5.634E+10 5.676E-12 1.662E-14
460 5.000 1 1.000 8.26698 2.958E-01 1.255E+10 2.356E-11 1.515E-14
889 5.000 1 1.000 8.21201 2.710E-01 3.124E+10 8.674E-12 1.370E-14
276 5.000 1 1.000 8.33887 2.576E-01 3.750E+10 6.869E-12 1.342E-14
114 3.000 1 1.000 8.54584 3.900E-01 6.573E+11 5.934E-13 1.281E-14
76 3.000 1 1.000 8.60673 3.131E-01 6.156E+11 5.087E-13 1.043E-14
495 3.000 1 1.000 8.26564 3.293E-01 2.682E+11 1.228E-12 1.012E-14
734 3.000 1 1.000 8.23806 3.299E-01 1.904E+11 1.733E-12 1.007E-14
514 5.000 1 1.000 8.26409 1.823E-01 1.311E+10 1.390E-11 9.333E-15
1117 3.000 1 1.000 8.17408 3.103E-01 1.313E+11 2.363E-12 9.324E-15
346 5.000 1 1.000 8.31233 1.681E-01 2.095E+10 8.028E-12 8.709E-15
133 3.000 1 1.000 8.52905 2.610E-01 7.820E+11 3.338E-13 8.541E-15
813 3.000 1 1.000 8.21515 2.680E-01 2.121E+11 1.264E-12 8.137E-15
923 3.000 1 1.000 8.20154 2.499E-01 1.633E+11 1.530E-12 7.562E-15
996 5.000 1 1.000 8.18605 1.238E-01 8.505E+09 1.456E-11 6.220E-15
401 3.000 1 1.000 8.30096 1.624E-01 9.765E+11 1.663E-13 5.033E-15
694 3.000 1 1.000 8.23962 1.552E-01 1.477E+11 1.051E-12 4.740E-15
138 3.000 1 1.000 8.49581 1.372E-01 1.819E+12 7.543E-14 4.454E-15
673 3.000 1 1.000 8.24057 1.388E-01 4.161E+10 3.335E-12 4.238E-15
988 3.000 1 1.000 8.18683 1.377E-01 1.211E+11 1.137E-12 4.150E-15
252 3.000 1 1.000 8.34610 8.850E-02 7.751E+11 1.142E-13 2.772E-15
339 3.000 1 1.000 8.31454 7.270E-02 2.043E+11 3.558E-13 2.260E-15
1176 5.000 1 1.000 8.14495 4.234E-02 5.080E+12 8.335E-15 2.105E-15
1115 3.000 1 1.000 8.17431 5.970E-02 1.491E+11 4.005E-13 1.794E-15
1156 3.000 1 1.000 8.16877 4.060E-02 3.023E+11 1.343E-13 1.218E-15
182 5.000 1 1.000 8.39707 1.936E-02 3.844E+10 5.036E-13 1.023E-15
410 5.000 1 1.000 8.27914 1.812E-02 1.368E+12 1.325E-14 9.313E-16
1024 5.000 1 1.000 8.18580 1.735E-02 9.055E+09 1.916E-12 8.715E-16
550 3.000 1 1.000 8.26106 2.469E-02 1.813E+11 1.362E-13 7.580E-16
562 3.000 1 1.000 8.25928 2.313E-02 1.641E+11 1.409E-13 7.098E-16
333 3.000 1 1.000 8.31613 2.223E-02 8.346E+10 2.663E-13 6.914E-16
918 3.000 1 1.000 8.20189 1.888E-02 2.381E+11 7.928E-14 5.713E-16
992 3.000 1 1.000 8.18649 1.759E-02 1.018E+11 1.727E-13 5.302E-16
1181 3.000 1 1.000 8.14152 1.642E-02 7.308E+12 2.246E-15 4.895E-16
882 5.000 1 1.000 8.21212 6.860E-03 3.964E+09 1.731E-12 3.468E-16
991 3.000 1 1.000 8.18667 9.037E-03 1.405E+11 6.431E-14 2.724E-16
246 3.000 1 1.000 8.34840 8.627E-03 3.291E+11 2.621E-14 2.704E-16
788 3.000 1 1.000 8.22556 7.973E-03 1.588E+12 5.019E-15 2.426E-16
960 3.000 1 1.000 8.19387 6.520E-03 9.775E+11 6.670E-15 1.969E-16
1159 5.000 1 1.000 8.16650 3.910E-03 1.747E+10 2.238E-13 1.954E-16
127 3.000 1 1.000 8.53334 1.687E-03 6.081E+11 2.775E-15 5.527E-17
888 3.000 1 1.000 8.21201 1.431E-03 7.393E+09 1.936E-13 4.341E-17
403 5.000 1 1.000 8.29317 6.294E-04 4.561E+10 1.380E-14 3.245E-17
481 5.000 1 1.000 8.26595 1.801E-04 1.339E+10 1.345E-14 9.224E-18
381 3.000 1 1.000 8.30928 2.889E-04 1.036E+10 2.789E-14 8.973E-18
516 3.000 1 1.000 8.26407 2.058E-04 6.056E+09 3.398E-14 6.321E-18
752 5.000 1 1.000 8.23701 9.236E-05 2.506E+09 3.686E-14 4.698E-18
748 3.000 1 1.000 8.23705 1.505E-04 3.848E+09 3.911E-14 4.593E-18
985 3.000 1 1.000 8.18725 1.446E-04 8.592E+10 1.683E-15 4.360E-18
1184 5.000 1 1.000 8.14009 7.704E-05 4.843E+11 1.591E-16 3.827E-18
118 3.000 1 1.000 8.54476 9.783E-05 6.513E+11 1.502E-16 3.213E-18
208 3.000 1 1.000 8.38919 3.957E-05 5.808E+12 6.812E-18 1.252E-18
520 5.000 1 1.000 8.26401 1.174E-05 3.965E+09 2.962E-15 6.013E-19
1070 3.000 1 1.000 8.18546 1.413E-05 3.915E+09 3.610E-15 4.259E-19
602 3.000 1 1.000 8.25641 1.256E-05 1.008E+10 1.246E-15 3.852E-19
1066 5.000 1 1.000 8.18552 4.254E-07 2.495E+09 1.705E-16 2.137E-20
