j g(j) i g(i) wl A A^a A/A^a f
545 5.000 1 1.000 12.4775 3.696E+00 6.010E+11 6.150E-12 4.314E-13
570 3.000 1 1.000 12.4714 6.143E+00 2.568E+12 2.392E-12 4.298E-13
1061 5.000 1 1.000 12.3753 3.242E+00 3.026E+10 1.071E-10 3.722E-13
467 5.000 1 1.000 12.5017 3.168E+00 3.380E+09 9.372E-10 3.712E-13
482 5.000 1 1.000 12.5004 2.916E+00 3.248E+09 8.977E-10 3.417E-13
535 5.000 1 1.000 12.4796 2.836E+00 1.691E+12 1.677E-12 3.312E-13
345 5.000 1 1.000 12.5531 2.650E+00 5.356E+09 4.947E-10 3.130E-13
571 5.000 1 1.000 12.4714 2.614E+00 2.184E+09 1.197E-09 3.047E-13
322 5.000 1 1.000 12.5546 2.124E+00 1.160E+10 1.832E-10 2.510E-13
854 5.000 1 1.000 12.4065 2.058E+00 3.659E+09 5.624E-10 2.374E-13
616 5.000 1 1.000 12.4702 2.022E+00 9.445E+09 2.141E-10 2.357E-13
739 5.000 1 1.000 12.4578 1.841E+00 2.721E+09 6.768E-10 2.142E-13
642 5.000 1 1.000 12.4686 1.814E+00 3.260E+09 5.563E-10 2.114E-13
727 5.000 1 1.000 12.4583 1.548E+00 1.798E+10 8.610E-11 1.801E-13
1124 5.000 1 1.000 12.3547 1.562E+00 1.112E+11 1.404E-11 1.787E-13
885 3.000 1 1.000 12.4044 2.556E+00 1.418E+12 1.802E-12 1.769E-13
494 5.000 1 1.000 12.5001 1.503E+00 1.566E+09 9.595E-10 1.760E-13
358 5.000 1 1.000 12.5527 1.481E+00 5.437E+09 2.724E-10 1.749E-13
229 5.000 1 1.000 12.5916 1.455E+00 1.814E+12 8.020E-13 1.730E-13
27 5.000 1 1.000 13.0870 1.248E+00 1.069E+13 1.168E-13 1.603E-13
710 5.000 1 1.000 12.4591 1.285E+00 6.138E+09 2.093E-10 1.495E-13
519 5.000 1 1.000 12.4828 1.263E+00 6.189E+11 2.041E-12 1.476E-13
816 3.000 1 1.000 12.4086 2.071E+00 2.004E+11 1.034E-11 1.434E-13
56 3.000 1 1.000 12.9091 1.868E+00 9.675E+10 1.931E-11 1.400E-13
1064 5.000 1 1.000 12.3752 8.794E-01 3.636E+10 2.419E-11 1.010E-13
827 3.000 1 1.000 12.4070 1.427E+00 5.145E+11 2.774E-12 9.881E-14
521 5.000 1 1.000 12.4818 7.562E-01 4.075E+12 1.856E-13 8.833E-14
201 5.000 1 1.000 12.6508 7.308E-01 9.689E+09 7.543E-11 8.767E-14
162 3.000 1 1.000 12.6696 1.065E+00 5.562E+10 1.914E-11 7.688E-14
127 3.000 1 1.000 12.7730 1.045E+00 1.037E+12 1.007E-12 7.665E-14
952 5.000 1 1.000 12.3835 6.650E-01 1.424E+12 4.669E-13 7.646E-14
349 5.000 1 1.000 12.5529 6.444E-01 1.127E+10 5.719E-11 7.611E-14
630 5.000 1 1.000 12.4701 6.400E-01 1.125E+10 5.690E-11 7.460E-14
130 3.000 1 1.000 12.7696 1.011E+00 4.016E+11 2.517E-12 7.412E-14
371 3.000 1 1.000 12.5465 1.022E+00 3.184E+11 3.208E-12 7.234E-14
487 5.000 1 1.000 12.5002 5.806E-01 3.428E+09 1.694E-10 6.800E-14
880 5.000 1 1.000 12.4060 5.456E-01 1.003E+10 5.439E-11 6.295E-14
567 3.000 1 1.000 12.4716 8.950E-01 2.004E+11 4.466E-12 6.261E-14
1080 3.000 1 1.000 12.3662 8.860E-01 1.461E+12 6.065E-13 6.094E-14
486 5.000 1 1.000 12.5002 4.512E-01 1.575E+09 2.865E-10 5.284E-14
137 5.000 1 1.000 12.7307 4.222E-01 3.836E+12 1.101E-13 5.129E-14
273 3.000 1 1.000 12.5636 7.033E-01 9.738E+10 7.223E-12 4.994E-14
79 3.000 1 1.000 12.8908 6.660E-01 2.836E+11 2.349E-12 4.978E-14
818 3.000 1 1.000 12.4084 7.050E-01 7.474E+10 9.432E-12 4.882E-14
700 3.000 1 1.000 12.4614 6.733E-01 8.071E+10 8.343E-12 4.702E-14
911 5.000 1 1.000 12.3878 4.078E-01 4.885E+09 8.347E-11 4.692E-14
752 3.000 1 1.000 12.4452 6.117E-01 2.210E+11 2.768E-12 4.262E-14
762 5.000 1 1.000 12.4397 3.252E-01 7.072E+09 4.599E-11 3.772E-14
84 3.000 1 1.000 12.8860 4.680E-01 1.274E+13 3.673E-14 3.495E-14
317 5.000 1 1.000 12.5549 2.686E-01 5.984E+09 4.489E-11 3.173E-14
177 3.000 1 1.000 12.6609 3.987E-01 1.339E+11 2.977E-12 2.874E-14
902 3.000 1 1.000 12.3911 4.097E-01 1.252E+11 3.271E-12 2.829E-14
696 3.000 1 1.000 12.4618 4.007E-01 1.451E+11 2.762E-12 2.799E-14
380 5.000 1 1.000 12.5365 2.242E-01 1.052E+10 2.131E-11 2.642E-14
419 3.000 1 1.000 12.5073 3.720E-01 2.055E+10 1.810E-11 2.618E-14
1092 3.000 1 1.000 12.3588 3.520E-01 4.939E+12 7.126E-14 2.419E-14
596 3.000 1 1.000 12.4705 3.145E-01 4.212E+10 7.467E-12 2.200E-14
849 5.000 1 1.000 12.4065 1.877E-01 3.370E+09 5.569E-11 2.165E-14
291 3.000 1 1.000 12.5580 2.994E-01 7.451E+10 4.019E-12 2.124E-14
790 5.000 1 1.000 12.4196 1.792E-01 2.290E+12 7.825E-14 2.072E-14
560 3.000 1 1.000 12.4727 2.694E-01 2.316E+10 1.163E-11 1.885E-14
1028 5.000 1 1.000 12.3755 1.546E-01 1.865E+11 8.293E-13 1.775E-14
437 3.000 1 1.000 12.5031 2.316E-01 4.745E+10 4.880E-12 1.628E-14
274 3.000 1 1.000 12.5634 2.248E-01 4.279E+10 5.254E-12 1.596E-14
378 3.000 1 1.000 12.5424 2.063E-01 4.051E+12 5.094E-14 1.460E-14
452 5.000 1 1.000 12.5021 1.124E-01 3.363E+09 3.344E-11 1.318E-14
91 3.000 1 1.000 12.8727 1.503E-01 4.287E+11 3.507E-13 1.120E-14
278 3.000 1 1.000 12.5623 1.523E-01 2.174E+11 7.007E-13 1.081E-14
300 5.000 1 1.000 12.5564 9.016E-02 1.005E+10 8.968E-12 1.065E-14
190 3.000 1 1.000 12.6530 1.359E-01 4.109E+11 3.307E-13 9.784E-15
304 5.000 1 1.000 12.5559 8.124E-02 5.518E+09 1.472E-11 9.601E-15
204 5.000 1 1.000 12.6503 7.282E-02 9.537E+09 7.636E-12 8.736E-15
65 3.000 1 1.000 12.8994 1.101E-01 2.045E+11 5.382E-13 8.238E-15
187 5.000 1 1.000 12.6535 6.650E-02 9.977E+09 6.665E-12 7.982E-15
825 5.000 1 1.000 12.4071 6.494E-02 3.405E+09 1.907E-11 7.495E-15
70 3.000 1 1.000 12.8983 9.223E-02 2.315E+11 3.985E-13 6.901E-15
168 3.000 1 1.000 12.6658 9.430E-02 6.448E+10 1.462E-12 6.805E-15
934 5.000 1 1.000 12.3857 5.916E-02 6.750E+09 8.765E-12 6.803E-15
173 3.000 1 1.000 12.6637 9.263E-02 1.703E+11 5.438E-13 6.682E-15
778 5.000 1 1.000 12.4373 5.496E-02 1.074E+10 5.119E-12 6.373E-15
376 3.000 1 1.000 12.5436 8.867E-02 3.804E+11 2.331E-13 6.275E-15
1115 3.000 1 1.000 12.3565 8.593E-02 1.676E+12 5.128E-14 5.903E-15
908 3.000 1 1.000 12.3886 6.557E-02 7.685E+10 8.532E-13 4.526E-15
293 3.000 1 1.000 12.5575 6.187E-02 1.260E+11 4.910E-13 4.389E-15
216 5.000 1 1.000 12.6036 3.666E-02 8.571E+12 4.277E-15 4.367E-15
125 3.000 1 1.000 12.7736 5.943E-02 3.218E+11 1.847E-13 4.363E-15
758 3.000 1 1.000 12.4425 5.903E-02 1.244E+11 4.747E-13 4.112E-15
120 3.000 1 1.000 12.7817 5.590E-02 2.003E+11 2.790E-13 4.108E-15
438 5.000 1 1.000 12.5030 3.430E-02 3.286E+09 1.044E-11 4.020E-15
1151 3.000 1 1.000 12.3428 4.693E-02 2.590E+12 1.812E-14 3.215E-15
390 5.000 1 1.000 12.5331 2.582E-02 1.694E+10 1.525E-12 3.040E-15
44 3.000 1 1.000 12.9762 3.990E-02 1.281E+13 3.115E-15 3.023E-15
631 3.000 1 1.000 12.4692 4.150E-02 1.827E+11 2.271E-13 2.901E-15
466 3.000 1 1.000 12.5017 3.810E-02 1.137E+11 3.352E-13 2.679E-15
373 3.000 1 1.000 12.5448 3.607E-02 4.624E+11 7.800E-14 2.552E-15
1173 3.000 1 1.000 12.3046 2.910E-02 1.504E+12 1.934E-14 1.982E-15
803 3.000 1 1.000 12.4104 2.853E-02 1.680E+12 1.698E-14 1.976E-15
133 3.000 1 1.000 12.7681 2.586E-02 3.132E+11 8.257E-14 1.896E-15
430 3.000 1 1.000 12.5044 2.604E-02 6.336E+10 4.110E-13 1.831E-15
986 3.000 1 1.000 12.3765 2.029E-02 3.158E+12 6.424E-15 1.398E-15
285 3.000 1 1.000 12.5604 1.347E-02 4.849E+11 2.779E-14 9.561E-16
983 3.000 1 1.000 12.3766 1.274E-02 2.932E+12 4.346E-15 8.778E-16
1025 5.000 1 1.000 12.3755 7.088E-03 5.466E+10 1.297E-13 8.138E-16
309 3.000 1 1.000 12.5555 1.106E-02 1.389E+11 7.965E-14 7.843E-16
1023 5.000 1 1.000 12.3755 6.616E-03 3.159E+11 2.094E-14 7.595E-16
267 3.000 1 1.000 12.5650 9.637E-03 1.573E+11 6.126E-14 6.843E-16
989 5.000 1 1.000 12.3760 5.560E-03 2.836E+11 1.960E-14 6.384E-16
113 3.000 1 1.000 12.7916 7.343E-03 3.036E+11 2.419E-14 5.405E-16
811 3.000 1 1.000 12.4095 7.027E-03 5.117E+10 1.373E-13 4.867E-16
967 3.000 1 1.000 12.3798 4.473E-03 1.630E+13 2.744E-16 3.085E-16
755 3.000 1 1.000 12.4433 4.223E-03 2.271E+11 1.859E-14 2.941E-16
1065 5.000 1 1.000 12.3751 2.274E-03 1.652E+11 1.377E-14 2.610E-16
701 3.000 1 1.000 12.4607 2.693E-03 6.802E+10 3.959E-14 1.880E-16
183 5.000 1 1.000 12.6543 1.271E-03 1.007E+10 1.262E-13 1.526E-16
1069 5.000 1 1.000 12.3744 1.176E-03 8.916E+11 1.319E-15 1.349E-16
1159 3.000 1 1.000 12.3264 1.714E-03 9.972E+12 1.719E-16 1.171E-16
1097 3.000 1 1.000 12.3569 1.531E-03 2.654E+12 5.769E-16 1.052E-16
117 3.000 1 1.000 12.7898 1.124E-03 3.098E+11 3.629E-15 8.273E-17
1181 3.000 1 1.000 12.2946 8.573E-04 5.760E+12 1.488E-16 5.829E-17
979 3.000 1 1.000 12.3772 7.517E-04 5.620E+12 1.337E-16 5.179E-17
786 3.000 1 1.000 12.4265 6.860E-04 1.183E+12 5.799E-16 4.765E-17
208 3.000 1 1.000 12.6299 6.093E-04 4.542E+12 1.342E-16 4.373E-17
281 3.000 1 1.000 12.5612 4.970E-04 3.544E+10 1.402E-14 3.526E-17
691 3.000 1 1.000 12.4634 4.957E-04 9.356E+10 5.298E-15 3.463E-17
914 3.000 1 1.000 12.3878 2.284E-04 7.183E+11 3.180E-16 1.576E-17
514 3.000 1 1.000 12.4943 2.075E-04 2.136E+12 9.714E-17 1.457E-17
531 3.000 1 1.000 12.4803 1.209E-04 3.809E+11 3.175E-16 8.473E-18
1161 5.000 1 1.000 12.3234 7.070E-05 5.398E+11 1.310E-16 8.049E-18
492 5.000 1 1.000 12.5001 6.528E-05 1.033E+09 6.322E-14 7.645E-18
647 5.000 1 1.000 12.4686 5.116E-05 6.523E+08 7.843E-14 5.963E-18
426 3.000 1 1.000 12.5057 6.100E-05 2.553E+10 2.390E-15 4.291E-18
553 3.000 1 1.000 12.4740 5.937E-05 1.791E+10 3.314E-15 4.155E-18
873 5.000 1 1.000 12.4063 1.968E-05 1.020E+09 1.930E-14 2.271E-18
906 3.000 1 1.000 12.3892 3.226E-05 1.095E+11 2.946E-16 2.227E-18
346 3.000 1 1.000 12.5529 1.977E-05 2.697E+09 7.332E-15 1.401E-18
485 3.000 1 1.000 12.5002 1.397E-05 1.575E+09 8.869E-15 9.818E-19
1183 5.000 1 1.000 12.2927 8.164E-06 3.411E+11 2.393E-17 9.247E-19
640 3.000 1 1.000 12.4686 7.637E-06 9.999E+08 7.638E-15 5.341E-19
1059 5.000 1 1.000 12.3753 2.200E-06 5.214E+09 4.219E-16 2.525E-19
987 3.000 1 1.000 12.3762 3.557E-06 2.222E+12 1.601E-18 2.450E-19
877 3.000 1 1.000 12.4061 1.723E-06 1.544E+09 1.115E-15 1.193E-19
147 3.000 1 1.000 12.7044 1.445E-06 7.665E+11 1.885E-18 1.049E-19
1063 3.000 1 1.000 12.3752 3.017E-07 4.306E+10 7.006E-18 2.078E-20
741 3.000 1 1.000 12.4577 1.987E-07 2.766E+09 7.184E-17 1.387E-20
