j g(j) i g(i) wl A A+A^a A/(A+A^a) f
812 3.000 1 1.000 7.91752 1.392E+09 9.889E+11 1.407E-03 3.924E-05
721 3.000 1 1.000 8.07399 1.261E+09 2.387E+12 5.283E-04 3.699E-05
79 5.000 1 1.000 11.7096 3.584E+08 4.904E+12 7.308E-05 3.684E-05
410 5.000 1 1.000 8.76468 6.310E+08 5.740E+12 1.099E-04 3.633E-05
157 5.000 1 1.000 10.9660 3.864E+08 8.124E+12 4.756E-05 3.484E-05
702 3.000 1 1.000 8.18288 1.115E+09 1.358E+13 8.209E-05 3.358E-05
241 5.000 1 1.000 9.56081 4.670E+08 7.208E+11 6.479E-04 3.200E-05
833 3.000 1 1.000 7.88920 1.141E+09 1.620E+12 7.039E-04 3.193E-05
487 3.000 1 1.000 8.49596 9.373E+08 3.746E+12 2.502E-04 3.043E-05
782 3.000 1 1.000 8.03520 9.870E+08 1.670E+12 5.908E-04 2.867E-05
408 5.000 1 1.000 8.77373 4.196E+08 4.413E+12 9.509E-05 2.421E-05
263 3.000 1 1.000 9.38315 5.427E+08 7.072E+12 7.673E-05 2.149E-05
600 3.000 1 1.000 8.28466 6.490E+08 1.901E+12 3.414E-04 2.004E-05
810 3.000 1 1.000 7.92774 6.937E+08 1.524E+12 4.550E-04 1.961E-05
182 3.000 1 1.000 10.6987 3.717E+08 3.430E+11 1.083E-03 1.913E-05
274 5.000 1 1.000 9.33774 2.890E+08 2.895E+12 9.983E-05 1.889E-05
320 3.000 1 1.000 9.06015 4.630E+08 2.901E+12 1.596E-04 1.710E-05
992 3.000 1 1.000 7.51245 6.597E+08 7.633E+12 8.643E-05 1.675E-05
189 3.000 1 1.000 10.6552 3.007E+08 3.206E+12 9.379E-05 1.536E-05
508 5.000 1 1.000 8.47735 2.282E+08 1.607E+12 1.420E-04 1.229E-05
494 3.000 1 1.000 8.48543 3.583E+08 1.545E+12 2.320E-04 1.160E-05
453 5.000 1 1.000 8.60960 2.016E+08 7.501E+11 2.688E-04 1.120E-05
790 5.000 1 1.000 7.98841 1.996E+08 3.671E+12 5.438E-05 9.549E-06
257 5.000 1 1.000 9.44301 1.405E+08 8.364E+11 1.680E-04 9.394E-06
65 5.000 1 1.000 11.8686 7.774E+07 2.864E+12 2.715E-05 8.210E-06
428 5.000 1 1.000 8.67385 1.336E+08 3.826E+12 3.490E-05 7.533E-06
73 5.000 1 1.000 11.8004 7.062E+07 8.562E+11 8.248E-05 7.373E-06
137 5.000 1 1.000 11.2247 7.026E+07 1.664E+13 4.224E-06 6.636E-06
140 5.000 1 1.000 11.1845 6.224E+07 1.759E+13 3.539E-06 5.836E-06
32 5.000 1 1.000 12.5005 4.730E+07 1.981E+11 2.387E-04 5.541E-06
333 3.000 1 1.000 9.01879 1.406E+08 2.904E+12 4.840E-05 5.142E-06
788 5.000 1 1.000 7.99234 1.072E+08 2.468E+12 4.343E-05 5.133E-06
305 5.000 1 1.000 9.10542 6.650E+07 4.163E+12 1.598E-05 4.133E-06
125 5.000 1 1.000 11.2718 4.290E+07 2.085E+13 2.058E-06 4.087E-06
329 5.000 1 1.000 9.02932 6.282E+07 7.396E+12 8.493E-06 3.839E-06
400 3.000 1 1.000 8.80677 1.070E+08 2.924E+12 3.659E-05 3.732E-06
90 5.000 1 1.000 11.6003 3.584E+07 2.251E+13 1.592E-06 3.615E-06
269 5.000 1 1.000 9.34506 4.724E+07 2.915E+12 1.621E-05 3.092E-06
177 5.000 1 1.000 10.7270 2.932E+07 2.937E+12 9.983E-06 2.529E-06
491 3.000 1 1.000 8.48756 7.617E+07 1.435E+12 5.309E-05 2.467E-06
526 5.000 1 1.000 8.44521 4.532E+07 2.739E+12 1.655E-05 2.423E-06
500 5.000 1 1.000 8.48044 4.140E+07 1.602E+12 2.584E-05 2.232E-06
52 5.000 1 1.000 12.0966 1.787E+07 2.414E+12 7.402E-06 1.960E-06
816 5.000 1 1.000 7.91214 4.168E+07 2.319E+12 1.797E-05 1.956E-06
858 3.000 1 1.000 7.75032 6.753E+07 1.143E+12 5.910E-05 1.824E-06
290 5.000 1 1.000 9.15284 2.510E+07 2.202E+12 1.140E-05 1.577E-06
565 5.000 1 1.000 8.33685 2.858E+07 2.867E+12 9.970E-06 1.489E-06
158 5.000 1 1.000 10.9579 1.645E+07 1.285E+13 1.281E-06 1.481E-06
872 5.000 1 1.000 7.73324 3.180E+07 1.522E+12 2.089E-05 1.426E-06
670 3.000 1 1.000 8.21183 4.573E+07 5.641E+12 8.108E-06 1.387E-06
984 3.000 1 1.000 7.52437 5.327E+07 3.324E+12 1.602E-05 1.356E-06
310 5.000 1 1.000 9.08693 2.134E+07 6.005E+12 3.554E-06 1.321E-06
251 5.000 1 1.000 9.46422 1.820E+07 7.533E+11 2.416E-05 1.222E-06
927 3.000 1 1.000 7.63646 4.157E+07 3.490E+12 1.191E-05 1.091E-06
175 5.000 1 1.000 10.7516 1.255E+07 2.738E+12 4.584E-06 1.088E-06
673 3.000 1 1.000 8.20984 3.533E+07 1.546E+12 2.286E-05 1.071E-06
