j g(j) i g(i) wl A A^a A/A^a f
898 3.000 1 5.000 8.76194 3.220E+06 8.864E+10 3.632E-05 2.224E-08
751 3.000 1 5.000 8.78890 3.104E+06 1.695E+11 1.831E-05 2.156E-08
759 5.000 1 5.000 8.78636 1.836E+06 1.890E+09 9.715E-04 2.126E-08
206 7.000 1 5.000 8.88322 1.248E+06 8.676E+08 1.439E-03 2.068E-08
504 7.000 1 5.000 8.80866 1.256E+06 4.570E+08 2.749E-03 2.046E-08
385 3.000 1 5.000 8.83374 2.826E+06 2.376E+09 1.189E-03 1.984E-08
1098 5.000 1 5.000 8.74492 1.726E+06 4.965E+10 3.477E-05 1.979E-08
686 3.000 1 5.000 8.79316 2.817E+06 3.769E+10 7.474E-05 1.960E-08
287 5.000 1 5.000 8.84016 1.639E+06 1.134E+10 1.445E-04 1.921E-08
327 5.000 1 5.000 8.83758 1.537E+06 9.541E+07 1.611E-02 1.800E-08
125 5.000 1 5.000 8.95104 1.472E+06 5.126E+11 2.872E-06 1.769E-08
630 9.000 1 5.000 8.79513 8.438E+05 2.478E+10 3.405E-05 1.761E-08
1134 5.000 1 5.000 8.74328 1.531E+06 5.457E+10 2.806E-05 1.755E-08
387 7.000 1 5.000 8.83254 1.060E+06 1.760E+09 6.025E-04 1.736E-08
632 7.000 1 5.000 8.79499 1.058E+06 2.582E+10 4.097E-05 1.717E-08
379 5.000 1 5.000 8.83452 1.429E+06 2.296E+09 6.223E-04 1.672E-08
1084 3.000 1 5.000 8.74797 2.409E+06 1.820E+12 1.324E-06 1.658E-08
357 7.000 1 5.000 8.83572 9.796E+05 2.756E+08 3.554E-03 1.605E-08
347 3.000 1 5.000 8.83678 2.262E+06 2.343E+11 9.655E-06 1.589E-08
705 7.000 1 5.000 8.79279 9.596E+05 8.486E+10 1.131E-05 1.557E-08
927 3.000 1 5.000 8.76029 2.244E+06 4.837E+09 4.638E-04 1.549E-08
297 5.000 1 5.000 8.83942 1.321E+06 7.762E+08 1.702E-03 1.548E-08
582 7.000 1 5.000 8.79573 9.527E+05 1.376E+08 6.921E-03 1.547E-08
434 1.000 1 5.000 8.81148 6.597E+06 2.368E+10 2.785E-04 1.536E-08
1015 7.000 1 5.000 8.74986 9.541E+05 1.324E+11 7.206E-06 1.533E-08
772 3.000 1 5.000 8.78603 2.194E+06 2.008E+09 1.093E-03 1.524E-08
1092 3.000 1 5.000 8.74582 2.183E+06 6.433E+12 3.393E-07 1.502E-08
169 5.000 1 5.000 8.89052 1.153E+06 1.242E+11 9.284E-06 1.366E-08
435 7.000 1 5.000 8.81147 7.953E+05 1.180E+08 6.742E-03 1.296E-08
473 7.000 1 5.000 8.81101 7.821E+05 3.244E+10 2.411E-05 1.274E-08
636 9.000 1 5.000 8.79475 6.072E+05 9.178E+10 6.616E-06 1.267E-08
631 5.000 1 5.000 8.79503 1.065E+06 1.681E+10 6.335E-05 1.235E-08
186 5.000 1 5.000 8.88626 1.016E+06 1.082E+08 9.392E-03 1.203E-08
21 1.000 1 5.000 9.81266 4.115E+06 3.579E+14 1.150E-08 1.188E-08
484 7.000 1 5.000 8.80963 7.169E+05 2.269E+08 3.159E-03 1.168E-08
427 1.000 1 5.000 8.81252 4.987E+06 2.066E+10 2.413E-04 1.161E-08
584 5.000 1 5.000 8.79569 9.818E+05 6.847E+07 1.434E-02 1.139E-08
198 5.000 1 5.000 8.88451 9.548E+05 7.934E+07 1.203E-02 1.130E-08
752 1.000 1 5.000 8.78839 4.868E+06 1.726E+11 2.821E-05 1.127E-08
111 5.000 1 5.000 8.95782 9.080E+05 3.008E+11 3.019E-06 1.092E-08
304 5.000 1 5.000 8.83924 9.232E+05 2.878E+08 3.207E-03 1.082E-08
570 1.000 1 5.000 8.79649 4.612E+06 1.143E+10 4.034E-04 1.070E-08
80 7.000 1 5.000 9.00555 6.149E+05 3.760E+11 1.635E-06 1.047E-08
205 5.000 1 5.000 8.88324 8.688E+05 1.050E+09 8.274E-04 1.028E-08
649 3.000 1 5.000 8.79401 1.428E+06 2.739E+10 5.213E-05 9.934E-09
754 3.000 1 5.000 8.78823 1.425E+06 1.735E+11 8.215E-06 9.902E-09
322 5.000 1 5.000 8.83791 8.430E+05 1.069E+11 7.883E-06 9.872E-09
856 3.000 1 5.000 8.76527 1.420E+06 3.170E+10 4.479E-05 9.812E-09
267 5.000 1 5.000 8.84457 8.340E+05 4.891E+10 1.705E-05 9.782E-09
115 1.000 1 5.000 8.95626 3.997E+06 2.846E+11 1.404E-05 9.614E-09
1124 3.000 1 5.000 8.74482 1.382E+06 5.645E+10 2.448E-05 9.504E-09
472 5.000 1 5.000 8.81103 8.150E+05 5.104E+10 1.597E-05 9.486E-09
126 3.000 1 5.000 8.95056 1.296E+06 5.333E+11 2.431E-06 9.344E-09
260 3.000 1 5.000 8.84554 1.262E+06 1.193E+11 1.058E-05 8.884E-09
901 1.000 1 5.000 8.76170 3.842E+06 9.779E+10 3.929E-05 8.844E-09
369 5.000 1 5.000 8.83479 7.392E+05 8.807E+08 8.394E-04 8.650E-09
278 9.000 1 5.000 8.84133 4.024E+05 2.938E+10 1.370E-05 8.488E-09
271 7.000 1 5.000 8.84391 5.130E+05 1.034E+11 4.960E-06 8.422E-09
275 3.000 1 5.000 8.84196 1.149E+06 1.760E+12 6.527E-07 8.082E-09
810 9.000 1 5.000 8.76736 3.888E+05 5.521E+10 7.041E-06 8.064E-09
437 5.000 1 5.000 8.81140 6.574E+05 6.725E+07 9.775E-03 7.652E-09
476 7.000 1 5.000 8.81027 4.539E+05 2.483E+10 1.828E-05 7.396E-09
904 3.000 1 5.000 8.76107 1.066E+06 1.824E+12 5.843E-07 7.359E-09
346 3.000 1 5.000 8.83721 1.038E+06 1.444E+08 7.193E-03 7.294E-09
717 5.000 1 5.000 8.79131 6.212E+05 6.999E+08 8.875E-04 7.198E-09
321 7.000 1 5.000 8.83813 4.343E+05 1.286E+11 3.378E-06 7.120E-09
685 1.000 1 5.000 8.79326 3.039E+06 3.235E+10 9.394E-05 7.046E-09
302 5.000 1 5.000 8.83928 5.826E+05 1.402E+11 4.155E-06 6.824E-09
142 9.000 1 5.000 8.91723 3.126E+05 4.042E+12 7.732E-08 6.708E-09
651 7.000 1 5.000 8.79395 4.073E+05 1.780E+08 2.289E-03 6.610E-09
248 3.000 1 5.000 8.84976 9.378E+05 5.891E+12 1.592E-07 6.608E-09
642 1.000 1 5.000 8.79406 2.820E+06 3.027E+10 9.316E-05 6.540E-09
996 7.000 1 5.000 8.74992 4.016E+05 9.099E+10 4.413E-06 6.452E-09
989 3.000 1 5.000 8.75005 9.294E+05 1.506E+11 6.169E-06 6.400E-09
750 7.000 1 5.000 8.78911 3.687E+05 1.459E+11 2.527E-06 5.978E-09
690 5.000 1 5.000 8.79297 5.150E+05 3.962E+08 1.300E-03 5.968E-09
173 7.000 1 5.000 8.88951 3.560E+05 3.471E+10 1.026E-05 5.906E-09
627 3.000 1 5.000 8.79557 8.373E+05 9.457E+07 8.854E-03 5.828E-09
629 3.000 1 5.000 8.79515 8.133E+05 8.385E+09 9.700E-05 5.658E-09
1093 1.000 1 5.000 8.74571 2.419E+06 5.337E+12 4.532E-07 5.548E-09
193 5.000 1 5.000 8.88554 4.684E+05 2.543E+11 1.842E-06 5.544E-09
684 5.000 1 5.000 8.79331 4.606E+05 7.312E+10 6.299E-06 5.340E-09
505 5.000 1 5.000 8.80866 4.506E+05 5.703E+08 7.901E-04 5.242E-09
735 7.000 1 5.000 8.79073 3.141E+05 5.574E+08 5.635E-04 5.096E-09
964 9.000 1 5.000 8.75107 2.301E+05 6.571E+10 3.502E-06 4.756E-09
352 5.000 1 5.000 8.83595 4.048E+05 6.973E+07 5.806E-03 4.738E-09
195 3.000 1 5.000 8.88545 6.530E+05 1.286E+08 5.077E-03 4.636E-09
682 9.000 1 5.000 8.79339 2.177E+05 1.201E+11 1.812E-06 4.542E-09
755 5.000 1 5.000 8.78767 3.798E+05 1.432E+11 2.652E-06 4.398E-09
290 1.000 1 5.000 8.83993 1.823E+06 3.668E+12 4.969E-07 4.270E-09
312 7.000 1 5.000 8.83862 2.473E+05 6.081E+08 4.066E-04 4.056E-09
159 9.000 1 5.000 8.89400 1.794E+05 3.481E+10 5.155E-06 3.830E-09
818 7.000 1 5.000 8.76688 2.364E+05 5.689E+10 4.156E-06 3.814E-09
471 3.000 1 5.000 8.81120 5.290E+05 1.024E+08 5.164E-03 3.694E-09
124 7.000 1 5.000 8.95191 2.120E+05 4.890E+11 4.335E-07 3.564E-09
197 3.000 1 5.000 8.88455 4.640E+05 9.396E+07 4.938E-03 3.294E-09
104 7.000 1 5.000 8.96124 1.827E+05 5.292E+11 3.453E-07 3.080E-09
838 5.000 1 5.000 8.76545 2.636E+05 4.981E+08 5.292E-04 3.036E-09
902 3.000 1 5.000 8.76150 4.270E+05 1.054E+11 4.053E-06 2.950E-09
349 1.000 1 5.000 8.83665 1.257E+06 2.601E+11 4.832E-06 2.944E-09
151 7.000 1 5.000 8.91238 1.747E+05 3.782E+11 4.620E-07 2.914E-09
286 3.000 1 5.000 8.84017 4.137E+05 3.635E+09 1.138E-04 2.908E-09
579 7.000 1 5.000 8.79578 1.777E+05 8.505E+08 2.090E-04 2.886E-09
38 3.000 1 5.000 9.08168 3.867E+05 1.521E+13 2.543E-08 2.869E-09
420 9.000 1 5.000 8.81346 1.347E+05 2.136E+10 6.306E-06 2.824E-09
463 7.000 1 5.000 8.81127 1.723E+05 3.627E+09 4.751E-05 2.808E-09
242 9.000 1 5.000 8.85214 1.291E+05 1.643E+12 7.857E-08 2.730E-09
896 7.000 1 5.000 8.76203 1.687E+05 8.656E+10 1.949E-06 2.718E-09
479 5.000 1 5.000 8.80976 2.314E+05 5.818E+07 3.977E-03 2.692E-09
272 9.000 1 5.000 8.84376 1.213E+05 2.301E+11 5.274E-07 2.562E-09
993 5.000 1 5.000 8.74993 2.230E+05 6.725E+10 3.316E-06 2.560E-09
317 7.000 1 5.000 8.83829 1.544E+05 2.056E+11 7.512E-07 2.532E-09
815 5.000 1 5.000 8.76697 2.182E+05 5.769E+10 3.782E-06 2.514E-09
973 7.000 1 5.000 8.75080 1.529E+05 7.371E+11 2.074E-07 2.458E-09
447 7.000 1 5.000 8.81132 1.504E+05 4.582E+09 3.283E-05 2.452E-09
820 5.000 1 5.000 8.76670 2.110E+05 4.551E+10 4.636E-06 2.432E-09
819 3.000 1 5.000 8.76688 3.460E+05 2.667E+10 1.297E-05 2.392E-09
756 7.000 1 5.000 8.78753 1.457E+05 1.556E+11 9.365E-07 2.362E-09
681 7.000 1 5.000 8.79379 1.443E+05 9.109E+10 1.584E-06 2.344E-09
351 3.000 1 5.000 8.83600 3.329E+05 5.888E+07 5.654E-03 2.338E-09
256 7.000 1 5.000 8.84623 1.391E+05 2.578E+11 5.393E-07 2.284E-09
127 7.000 1 5.000 8.94902 1.342E+05 5.524E+11 2.430E-07 2.256E-09
813 3.000 1 5.000 8.76702 3.172E+05 3.229E+10 9.823E-06 2.194E-09
753 5.000 1 5.000 8.78833 1.752E+05 1.390E+11 1.260E-06 2.028E-09
1076 7.000 1 5.000 8.74814 1.215E+05 9.001E+11 1.350E-07 1.951E-09
663 5.000 1 5.000 8.79392 1.680E+05 7.328E+10 2.293E-06 1.948E-09
814 1.000 1 5.000 8.76701 8.396E+05 8.188E+10 1.025E-05 1.935E-09
1052 7.000 1 5.000 8.74940 1.201E+05 2.148E+11 5.592E-07 1.930E-09
563 9.000 1 5.000 8.79692 8.948E+04 1.428E+10 6.266E-06 1.869E-09
634 7.000 1 5.000 8.79488 1.111E+05 2.324E+10 4.779E-06 1.803E-09
336 3.000 1 5.000 8.83743 2.542E+05 5.141E+07 4.945E-03 1.786E-09
167 3.000 1 5.000 8.89091 2.476E+05 2.838E+10 8.725E-06 1.761E-09
81 5.000 1 5.000 9.00503 1.389E+05 3.847E+11 3.611E-07 1.689E-09
189 3.000 1 5.000 8.88595 2.226E+05 2.536E+11 8.780E-07 1.581E-09
645 5.000 1 5.000 8.79404 1.349E+05 5.286E+10 2.553E-06 1.564E-09
152 5.000 1 5.000 8.91229 1.297E+05 3.684E+11 3.521E-07 1.545E-09
269 3.000 1 5.000 8.84423 2.150E+05 8.262E+10 2.602E-06 1.513E-09
396 3.000 1 5.000 8.82326 2.142E+05 3.311E+12 6.470E-08 1.500E-09
628 1.000 1 5.000 8.79524 6.436E+05 4.118E+09 1.563E-04 1.493E-09
475 5.000 1 5.000 8.81038 1.271E+05 3.968E+10 3.204E-06 1.479E-09
640 3.000 1 5.000 8.79422 2.104E+05 4.907E+10 4.287E-06 1.464E-09
70 1.000 1 5.000 9.01950 5.881E+05 2.962E+13 1.985E-08 1.435E-09
306 5.000 1 5.000 8.83914 1.223E+05 1.134E+11 1.078E-06 1.432E-09
162 3.000 1 5.000 8.89322 1.983E+05 2.085E+10 9.511E-06 1.411E-09
73 9.000 1 5.000 9.01295 6.392E+04 4.317E+10 1.481E-06 1.401E-09
308 7.000 1 5.000 8.83885 8.270E+04 1.519E+09 5.445E-05 1.356E-09
637 7.000 1 5.000 8.79473 8.319E+04 1.351E+11 6.158E-07 1.350E-09
188 3.000 1 5.000 8.88600 1.887E+05 5.188E+07 3.636E-03 1.340E-09
403 9.000 1 5.000 8.81938 6.311E+04 8.655E+11 7.292E-08 1.325E-09
259 1.000 1 5.000 8.84576 5.383E+05 7.864E+11 6.845E-07 1.263E-09
678 3.000 1 5.000 8.79388 1.706E+05 2.199E+10 7.757E-06 1.187E-09
1091 7.000 1 5.000 8.74588 7.253E+04 2.022E+12 3.587E-08 1.164E-09
646 5.000 1 5.000 8.79403 9.938E+04 4.370E+07 2.274E-03 1.152E-09
568 3.000 1 5.000 8.79672 1.629E+05 5.090E+09 3.200E-05 1.134E-09
85 5.000 1 5.000 9.00278 9.148E+04 4.785E+10 1.912E-06 1.112E-09
274 7.000 1 5.000 8.84368 6.736E+04 1.448E+11 4.653E-07 1.106E-09
726 5.000 1 5.000 8.79107 9.534E+04 2.448E+08 3.895E-04 1.105E-09
424 3.000 1 5.000 8.81311 1.557E+05 7.957E+09 1.957E-05 1.088E-09
316 7.000 1 5.000 8.83833 6.284E+04 1.026E+09 6.127E-05 1.030E-09
576 7.000 1 5.000 8.79579 5.691E+04 9.688E+08 5.875E-05 9.242E-10
536 7.000 1 5.000 8.80122 5.630E+04 1.811E+11 3.109E-07 9.154E-10
905 5.000 1 5.000 8.76056 7.876E+04 7.645E+10 1.030E-06 9.062E-10
422 5.000 1 5.000 8.81328 7.662E+04 9.436E+09 8.120E-06 8.922E-10
975 5.000 1 5.000 8.75075 7.760E+04 5.548E+11 1.399E-07 8.910E-10
566 5.000 1 5.000 8.79681 7.466E+04 5.851E+09 1.276E-05 8.664E-10
727 7.000 1 5.000 8.79106 5.341E+04 1.246E+09 4.286E-05 8.664E-10
118 7.000 1 5.000 8.95448 5.139E+04 1.655E+11 3.104E-07 8.648E-10
292 3.000 1 5.000 8.83988 1.222E+05 1.058E+10 1.155E-05 8.594E-10
163 1.000 1 5.000 8.89293 3.583E+05 1.849E+10 1.938E-05 8.498E-10
161 5.000 1 5.000 8.89357 7.100E+04 2.454E+10 2.893E-06 8.418E-10
746 7.000 1 5.000 8.79055 5.070E+04 8.647E+08 5.863E-05 8.224E-10
970 1.000 1 5.000 8.75091 3.568E+05 2.575E+12 1.386E-07 8.194E-10
967 3.000 1 5.000 8.75105 1.182E+05 1.123E+12 1.053E-07 8.142E-10
965 5.000 1 5.000 8.75107 7.004E+04 1.121E+12 6.248E-08 8.042E-10
706 5.000 1 5.000 8.79273 6.922E+04 5.428E+10 1.275E-06 8.024E-10
470 5.000 1 5.000 8.81122 6.762E+04 4.708E+08 1.436E-04 7.870E-10
303 3.000 1 5.000 8.83925 1.104E+05 2.547E+08 4.334E-04 7.760E-10
811 7.000 1 5.000 8.76735 4.779E+04 8.128E+10 5.879E-07 7.708E-10
58 1.000 1 5.000 9.03509 3.022E+05 4.685E+12 6.451E-08 7.398E-10
977 3.000 1 5.000 8.75071 1.060E+05 3.026E+12 3.502E-08 7.302E-10
903 5.000 1 5.000 8.76148 6.342E+04 9.422E+10 6.731E-07 7.298E-10
419 7.000 1 5.000 8.81364 4.260E+04 1.220E+12 3.491E-08 6.946E-10
27 3.000 1 5.000 9.11658 9.229E+04 2.386E+13 3.868E-09 6.901E-10
542 9.000 1 5.000 8.80051 3.274E+04 4.948E+11 6.618E-08 6.846E-10
978 5.000 1 5.000 8.75063 5.880E+04 3.313E+12 1.775E-08 6.752E-10
368 5.000 1 5.000 8.83529 5.746E+04 1.605E+11 3.579E-07 6.724E-10
683 7.000 1 5.000 8.79338 4.070E+04 7.715E+10 5.276E-07 6.604E-10
971 3.000 1 5.000 8.75083 9.583E+04 3.561E+11 2.692E-07 6.602E-10
687 3.000 1 5.000 8.79307 9.440E+04 4.511E+10 2.093E-06 6.566E-10
767 3.000 1 5.000 8.78612 9.193E+04 2.063E+11 4.456E-07 6.384E-10
273 5.000 1 5.000 8.84372 5.326E+04 1.792E+11 2.972E-07 6.246E-10
824 9.000 1 5.000 8.76646 2.923E+04 7.121E+10 4.105E-07 6.064E-10
1094 3.000 1 5.000 8.74552 8.730E+04 2.126E+12 4.106E-08 6.006E-10
908 7.000 1 5.000 8.76048 3.647E+04 8.695E+10 4.194E-07 5.874E-10
828 5.000 1 5.000 8.76638 5.076E+04 2.779E+10 1.826E-06 5.850E-10
281 5.000 1 5.000 8.84103 4.894E+04 1.697E+10 2.884E-06 5.734E-10
537 5.000 1 5.000 8.80112 4.906E+04 1.777E+11 2.760E-07 5.698E-10
592 3.000 1 5.000 8.79564 7.980E+04 2.589E+07 3.083E-03 5.554E-10
450 3.000 1 5.000 8.81131 7.803E+04 3.343E+07 2.334E-03 5.450E-10
26 5.000 1 5.000 9.11835 4.369E+04 2.425E+13 1.802E-09 5.446E-10
254 3.000 1 5.000 8.84635 7.497E+04 1.179E+12 6.357E-08 5.278E-10
478 3.000 1 5.000 8.80979 7.417E+04 3.159E+07 2.348E-03 5.178E-10
76 3.000 1 5.000 9.01215 6.377E+04 3.786E+10 1.684E-06 4.660E-10
966 7.000 1 5.000 8.75106 2.874E+04 5.138E+11 5.594E-08 4.620E-10
75 5.000 1 5.000 9.01241 3.612E+04 4.003E+10 9.023E-07 4.398E-10
154 3.000 1 5.000 8.91216 6.090E+04 3.925E+11 1.552E-07 4.352E-10
931 3.000 1 5.000 8.75991 6.240E+04 1.193E+11 5.230E-07 4.308E-10
887 7.000 1 5.000 8.76484 2.587E+04 6.210E+08 4.166E-05 4.172E-10
460 5.000 1 5.000 8.81127 3.574E+04 2.787E+08 1.282E-04 4.160E-10
830 5.000 1 5.000 8.76632 3.566E+04 4.174E+10 8.544E-07 4.108E-10
774 5.000 1 5.000 8.78578 3.406E+04 2.128E+11 1.600E-07 3.942E-10
829 3.000 1 5.000 8.76633 5.587E+04 3.140E+10 1.779E-06 3.860E-10
381 3.000 1 5.000 8.83420 5.387E+04 3.511E+11 1.534E-07 3.782E-10
1175 3.000 1 5.000 8.71161 5.456E+04 2.314E+12 2.358E-08 3.724E-10
230 1.000 1 5.000 8.86202 1.535E+05 7.491E+12 2.049E-08 3.616E-10
1038 7.000 1 5.000 8.74945 2.244E+04 6.847E+09 3.278E-06 3.606E-10
969 5.000 1 5.000 8.75101 3.052E+04 2.787E+12 1.095E-08 3.504E-10
635 3.000 1 5.000 8.79482 4.880E+04 3.194E+10 1.528E-06 3.396E-10
643 7.000 1 5.000 8.79406 2.034E+04 1.652E+10 1.232E-06 3.302E-10
318 3.000 1 5.000 8.83827 4.697E+04 1.010E+11 4.649E-07 3.300E-10
831 7.000 1 5.000 8.76630 2.030E+04 5.012E+10 4.050E-07 3.274E-10
131 5.000 1 5.000 8.93859 2.686E+04 5.559E+11 4.832E-08 3.218E-10
932 5.000 1 5.000 8.75972 2.792E+04 1.222E+11 2.285E-07 3.212E-10
171 3.000 1 5.000 8.88999 4.350E+04 1.938E+11 2.244E-07 3.094E-10
28 1.000 1 5.000 9.11572 1.226E+05 2.384E+13 5.142E-09 3.056E-10
1128 5.000 1 5.000 8.74436 2.586E+04 1.632E+12 1.585E-08 2.966E-10
474 3.000 1 5.000 8.81087 4.023E+04 4.891E+10 8.227E-07 2.810E-10
826 3.000 1 5.000 8.76645 3.923E+04 2.680E+10 1.464E-06 2.712E-10
562 3.000 1 5.000 8.79771 3.889E+04 6.536E+11 5.950E-08 2.706E-10
418 5.000 1 5.000 8.81397 2.285E+04 1.340E+12 1.706E-08 2.660E-10
384 5.000 1 5.000 8.83394 2.128E+04 3.641E+11 5.845E-08 2.490E-10
218 1.000 1 5.000 8.86859 9.646E+04 1.925E+12 5.011E-08 2.274E-10
985 5.000 1 5.000 8.75029 1.938E+04 5.606E+12 3.456E-09 2.224E-10
51 1.000 1 5.000 9.06584 8.573E+04 1.042E+13 8.224E-09 2.112E-10
852 7.000 1 5.000 8.76532 1.293E+04 9.065E+08 1.426E-05 2.086E-10
1129 7.000 1 5.000 8.74431 1.296E+04 1.657E+12 7.820E-09 2.080E-10
155 5.000 1 5.000 8.91172 1.730E+04 1.439E+11 1.203E-07 2.060E-10
538 3.000 1 5.000 8.80108 2.929E+04 1.960E+11 1.494E-07 2.042E-10
1095 5.000 1 5.000 8.74547 1.668E+04 1.740E+12 9.587E-09 1.913E-10
1130 3.000 1 5.000 8.74403 2.781E+04 2.601E+12 1.069E-08 1.913E-10
77 1.000 1 5.000 9.01199 7.534E+04 3.670E+10 2.053E-06 1.835E-10
170 5.000 1 5.000 8.89010 1.435E+04 9.137E+10 1.571E-07 1.701E-10
270 5.000 1 5.000 8.84423 1.428E+04 9.125E+10 1.565E-07 1.675E-10
132 3.000 1 5.000 8.93786 2.326E+04 5.673E+11 4.101E-08 1.672E-10
827 1.000 1 5.000 8.76639 6.793E+04 1.120E+11 6.063E-07 1.565E-10
367 3.000 1 5.000 8.83549 2.216E+04 1.813E+11 1.223E-07 1.556E-10
982 9.000 1 5.000 8.75037 6.870E+03 1.276E+12 5.384E-09 1.420E-10
23 7.000 1 5.000 9.13654 8.082E+03 1.008E+13 8.020E-10 1.416E-10
1131 5.000 1 5.000 8.74388 1.232E+04 1.454E+12 8.472E-09 1.412E-10
41 3.000 1 5.000 9.07573 1.794E+04 1.201E+13 1.494E-09 1.330E-10
490 5.000 1 5.000 8.80959 1.137E+04 4.355E+10 2.611E-07 1.323E-10
40 5.000 1 5.000 9.07711 1.022E+04 1.217E+13 8.399E-10 1.262E-10
968 7.000 1 5.000 8.75102 7.740E+03 5.560E+12 1.392E-09 1.244E-10
633 5.000 1 5.000 8.79495 1.070E+04 2.012E+10 5.316E-07 1.241E-10
82 3.000 1 5.000 9.00470 1.691E+04 3.920E+11 4.314E-08 1.233E-10
535 5.000 1 5.000 8.80128 1.058E+04 8.991E+10 1.177E-07 1.229E-10
578 5.000 1 5.000 8.79578 1.038E+04 1.095E+09 9.484E-06 1.204E-10
137 3.000 1 5.000 8.92952 1.669E+04 7.096E+12 2.352E-09 1.197E-10
280 7.000 1 5.000 8.84125 7.185E+03 2.004E+10 3.585E-07 1.179E-10
421 7.000 1 5.000 8.81342 7.161E+03 1.540E+10 4.651E-07 1.167E-10
871 5.000 1 5.000 8.76495 9.847E+03 4.093E+08 2.406E-05 1.134E-10
549 1.000 1 5.000 8.79981 4.871E+04 1.366E+12 3.565E-08 1.131E-10
981 3.000 1 5.000 8.75038 1.552E+04 3.653E+12 4.250E-09 1.069E-10
809 1.000 1 5.000 8.76770 4.521E+04 1.342E+12 3.368E-08 1.042E-10
36 7.000 1 5.000 9.08271 5.963E+03 1.146E+13 5.203E-10 1.032E-10
1159 7.000 1 5.000 8.72257 6.396E+03 5.438E+11 1.176E-08 1.021E-10
564 7.000 1 5.000 8.79689 6.249E+03 8.735E+09 7.154E-07 1.015E-10
825 7.000 1 5.000 8.76645 5.716E+03 4.444E+10 1.286E-07 9.218E-11
84 3.000 1 5.000 9.00337 1.260E+04 5.035E+10 2.504E-07 9.190E-11
283 3.000 1 5.000 8.84072 1.224E+04 1.673E+10 7.314E-07 8.605E-11
39 1.000 1 5.000 9.08147 3.474E+04 1.565E+13 2.220E-09 8.590E-11
344 5.000 1 5.000 8.83728 6.754E+03 8.277E+07 8.160E-05 7.908E-11
136 5.000 1 5.000 8.93121 6.326E+03 6.919E+12 9.143E-10 7.565E-11
120 5.000 1 5.000 8.95413 6.038E+03 4.017E+11 1.503E-08 7.258E-11
1161 7.000 1 5.000 8.72257 4.110E+03 6.431E+11 6.391E-09 6.564E-11
1077 5.000 1 5.000 8.74814 5.696E+03 7.499E+11 7.596E-09 6.536E-11
526 1.000 1 5.000 8.80446 2.763E+04 8.107E+11 3.408E-08 6.422E-11
448 9.000 1 5.000 8.81131 2.873E+03 4.645E+07 6.186E-05 6.020E-11
138 1.000 1 5.000 8.92870 2.429E+04 7.037E+12 3.452E-09 5.806E-11
1074 1.000 1 5.000 8.74935 2.455E+04 5.543E+12 4.429E-09 5.634E-11
417 3.000 1 5.000 8.81408 7.962E+03 1.281E+12 6.213E-09 5.563E-11
984 1.000 1 5.000 8.75036 2.295E+04 1.988E+12 1.154E-08 5.270E-11
555 1.000 1 5.000 8.79876 2.269E+04 2.636E+12 8.608E-09 5.266E-11
42 1.000 1 5.000 9.07498 2.024E+04 1.211E+13 1.671E-09 4.998E-11
1182 7.000 1 5.000 8.70719 3.057E+03 9.180E+11 3.330E-09 4.864E-11
1154 7.000 1 5.000 8.72416 2.946E+03 6.047E+12 4.872E-10 4.706E-11
158 1.000 1 5.000 8.90558 1.956E+04 5.122E+12 3.819E-09 4.652E-11
652 5.000 1 5.000 8.79395 3.908E+03 1.399E+09 2.794E-06 4.532E-11
1184 7.000 1 5.000 8.70719 2.759E+03 6.133E+11 4.498E-09 4.390E-11
986 3.000 1 5.000 8.75025 6.027E+03 6.460E+12 9.331E-10 4.150E-11
210 3.000 1 5.000 8.88165 5.602E+03 3.298E+12 1.699E-09 3.974E-11
426 5.000 1 5.000 8.81266 3.376E+03 2.856E+12 1.182E-09 3.930E-11
972 1.000 1 5.000 8.75081 1.708E+04 4.686E+11 3.645E-08 3.922E-11
289 9.000 1 5.000 8.84003 1.842E+03 1.736E+11 1.061E-08 3.886E-11
707 3.000 1 5.000 8.79168 5.517E+03 1.902E+10 2.901E-07 3.837E-11
74 7.000 1 5.000 9.01270 2.220E+03 4.260E+10 5.211E-08 3.785E-11
133 7.000 1 5.000 8.93588 2.204E+03 2.569E+12 8.578E-10 3.693E-11
91 1.000 1 5.000 9.00109 1.475E+04 1.051E+13 1.403E-09 3.584E-11
106 9.000 1 5.000 8.96092 1.623E+03 2.905E+11 5.589E-09 3.518E-11
266 1.000 1 5.000 8.84458 1.462E+04 3.582E+12 4.082E-09 3.428E-11
340 7.000 1 5.000 8.83737 2.060E+03 8.204E+04 2.511E-02 3.376E-11
1037 5.000 1 5.000 8.74945 2.926E+03 6.929E+09 4.223E-07 3.358E-11
34 5.000 1 5.000 9.08296 2.699E+03 1.127E+13 2.395E-10 3.337E-11
212 3.000 1 5.000 8.87980 4.549E+03 3.746E+12 1.214E-09 3.228E-11
532 5.000 1 5.000 8.80302 2.689E+03 9.122E+11 2.948E-09 3.126E-11
211 1.000 1 5.000 8.88061 1.322E+04 3.002E+12 4.403E-09 3.126E-11
575 1.000 1 5.000 8.79594 1.335E+04 2.354E+12 5.672E-09 3.096E-11
1153 3.000 1 5.000 8.72980 4.357E+03 4.365E+12 9.982E-10 2.987E-11
258 9.000 1 5.000 8.84585 1.370E+03 1.479E+11 9.266E-09 2.894E-11
24 5.000 1 5.000 9.13492 2.275E+03 9.961E+12 2.283E-10 2.846E-11
