j g(j) i g(i) wl A A+A^a A/(A+A^a) f
426 3.000 1 5.000 13.4415 5.603E+03 9.064E+09 6.182E-07 9.106E-11
924 3.000 1 5.000 13.3616 5.627E+03 1.022E+12 5.508E-09 9.036E-11
819 5.000 1 5.000 13.3675 3.256E+03 5.588E+12 5.826E-10 8.726E-11
691 1.000 1 5.000 13.3900 1.608E+04 3.540E+12 4.543E-09 8.644E-11
400 5.000 1 5.000 13.4418 3.166E+03 7.775E+09 4.072E-07 8.578E-11
82 3.000 1 5.000 13.6002 5.053E+03 6.831E+10 7.397E-08 8.410E-11
735 7.000 1 5.000 13.3880 2.193E+03 9.327E+10 2.351E-08 8.252E-11
959 7.000 1 5.000 13.3550 2.177E+03 2.880E+11 7.558E-09 8.152E-11
84 3.000 1 5.000 13.5989 4.777E+03 1.133E+10 4.217E-07 7.946E-11
320 1.000 1 5.000 13.4562 1.455E+04 3.606E+12 4.034E-09 7.902E-11
26 5.000 1 5.000 13.7505 2.783E+03 1.523E+13 1.827E-10 7.891E-11
892 5.000 1 5.000 13.3633 2.730E+03 1.505E+12 1.814E-09 7.310E-11
482 3.000 1 5.000 13.4309 4.470E+03 9.101E+08 4.911E-06 7.256E-11
72 3.000 1 5.000 13.6076 4.140E+03 7.059E+09 5.865E-07 6.894E-11
307 1.000 1 5.000 13.4623 1.254E+04 7.629E+11 1.644E-08 6.812E-11
162 3.000 1 5.000 13.5083 4.100E+03 5.695E+09 7.199E-07 6.730E-11
473 5.000 1 5.000 13.4318 2.432E+03 9.110E+09 2.670E-07 6.576E-11
165 5.000 1 5.000 13.5076 2.122E+03 1.376E+10 1.542E-07 5.806E-11
71 5.000 1 5.000 13.6079 2.054E+03 7.349E+09 2.795E-07 5.704E-11
1110 5.000 1 5.000 13.3488 2.032E+03 8.523E+11 2.384E-09 5.426E-11
45 3.000 1 5.000 13.6843 3.170E+03 7.523E+12 4.214E-10 5.340E-11
882 7.000 1 5.000 13.3665 1.216E+03 6.620E+10 1.837E-08 4.562E-11
296 5.000 1 5.000 13.4632 1.622E+03 1.153E+10 1.407E-07 4.408E-11
28 1.000 1 5.000 13.7479 7.626E+03 1.493E+13 5.109E-10 4.322E-11
727 5.000 1 5.000 13.3882 1.585E+03 1.233E+11 1.285E-08 4.258E-11
44 5.000 1 5.000 13.6856 1.483E+03 7.589E+12 1.954E-10 4.164E-11
922 5.000 1 5.000 13.3623 1.521E+03 1.283E+12 1.186E-09 4.072E-11
1112 3.000 1 5.000 13.3485 2.516E+03 1.287E+12 1.955E-09 4.032E-11
817 3.000 1 5.000 13.3677 2.409E+03 3.115E+12 7.734E-10 3.872E-11
695 7.000 1 5.000 13.3897 9.540E+02 1.054E+13 9.054E-11 3.590E-11
260 7.000 1 5.000 13.4652 9.293E+02 2.213E+07 4.199E-05 3.536E-11
49 1.000 1 5.000 13.6766 6.208E+03 5.021E+12 1.236E-09 3.482E-11
1111 7.000 1 5.000 13.3487 9.204E+02 7.752E+11 1.187E-09 3.442E-11
1143 7.000 1 5.000 13.3153 9.240E+02 1.796E+12 5.145E-10 3.438E-11
1113 5.000 1 5.000 13.3483 1.250E+03 8.053E+11 1.552E-09 3.340E-11
595 3.000 1 5.000 13.4283 2.018E+03 8.789E+09 2.296E-07 3.274E-11
480 5.000 1 5.000 13.4310 1.198E+03 1.018E+09 1.177E-06 3.240E-11
596 7.000 1 5.000 13.4283 8.514E+02 1.318E+08 6.462E-06 3.222E-11
342 7.000 1 5.000 13.4484 8.429E+02 6.142E+10 1.372E-08 3.200E-11
822 3.000 1 5.000 13.3675 1.985E+03 6.225E+12 3.188E-10 3.190E-11
589 9.000 1 5.000 13.4285 6.549E+02 1.743E+07 3.757E-05 3.188E-11
524 5.000 1 5.000 13.4302 1.169E+03 1.058E+07 1.105E-04 3.162E-11
23 7.000 1 5.000 13.7770 7.775E+02 6.358E+12 1.223E-10 3.098E-11
166 3.000 1 5.000 13.5075 1.873E+03 3.521E+10 5.320E-08 3.074E-11
1016 7.000 1 5.000 13.3540 8.064E+02 7.959E+10 1.013E-08 3.018E-11
501 7.000 1 5.000 13.4302 7.863E+02 1.714E+07 4.587E-05 2.976E-11
664 1.000 1 5.000 13.4032 5.412E+03 4.381E+11 1.235E-08 2.916E-11
73 1.000 1 5.000 13.6074 5.142E+03 6.850E+09 7.507E-07 2.856E-11
847 7.000 1 5.000 13.3670 7.129E+02 1.071E+11 6.655E-09 2.674E-11
1076 5.000 1 5.000 13.3499 9.962E+02 8.938E+11 1.115E-09 2.662E-11
155 5.000 1 5.000 13.5111 9.718E+02 4.530E+09 2.145E-07 2.660E-11
671 1.000 1 5.000 13.3988 4.861E+03 1.419E+12 3.426E-09 2.616E-11
36 1.000 1 5.000 13.7017 4.610E+03 9.022E+12 5.110E-10 2.594E-11
47 1.000 1 5.000 13.6836 4.235E+03 7.598E+12 5.573E-10 2.378E-11
895 5.000 1 5.000 13.3629 8.728E+02 6.046E+11 1.444E-09 2.336E-11
1060 7.000 1 5.000 13.3536 6.113E+02 9.674E+10 6.319E-09 2.288E-11
818 1.000 1 5.000 13.3677 4.217E+03 1.561E+12 2.702E-09 2.260E-11
525 7.000 1 5.000 13.4302 5.600E+02 7.449E+06 7.518E-05 2.120E-11
156 3.000 1 5.000 13.5108 1.281E+03 4.097E+09 3.128E-07 2.104E-11
1064 7.000 1 5.000 13.3535 5.494E+02 3.435E+10 1.599E-08 2.056E-11
108 1.000 1 5.000 13.5430 3.718E+03 6.686E+12 5.561E-10 2.044E-11
997 5.000 1 5.000 13.3542 7.628E+02 3.680E+12 2.073E-10 2.040E-11
1163 7.000 1 5.000 13.2939 5.303E+02 1.551E+12 3.418E-10 1.967E-11
987 9.000 1 5.000 13.3542 4.084E+02 6.353E+11 6.430E-10 1.966E-11
868 5.000 1 5.000 13.3666 7.319E+02 7.294E+10 1.003E-08 1.960E-11
469 1.000 1 5.000 13.4322 3.600E+03 1.107E+10 3.253E-07 1.947E-11
343 5.000 1 5.000 13.4482 7.058E+02 5.819E+10 1.213E-08 1.914E-11
824 7.000 1 5.000 13.3674 4.986E+02 6.845E+12 7.284E-11 1.870E-11
951 5.000 1 5.000 13.3582 6.784E+02 1.041E+13 6.514E-11 1.815E-11
255 7.000 1 5.000 13.4652 4.601E+02 1.082E+07 4.251E-05 1.751E-11
585 9.000 1 5.000 13.4285 3.106E+02 2.542E+06 1.222E-04 1.511E-11
802 1.000 1 5.000 13.3705 2.763E+03 1.325E+13 2.085E-10 1.481E-11
794 1.000 1 5.000 13.3747 2.335E+03 2.170E+13 1.076E-10 1.252E-11
1185 7.000 1 5.000 13.2810 3.356E+02 9.991E+11 3.359E-10 1.243E-11
398 3.000 1 5.000 13.4423 7.383E+02 9.730E+09 7.588E-08 1.200E-11
131 5.000 1 5.000 13.5241 4.300E+02 1.488E+10 2.890E-08 1.179E-11
534 5.000 1 5.000 13.4302 4.344E+02 4.642E+06 9.358E-05 1.175E-11
443 5.000 1 5.000 13.4388 4.147E+02 4.149E+11 9.996E-10 1.123E-11
132 3.000 1 5.000 13.5241 6.793E+02 6.383E+10 1.064E-08 1.118E-11
316 5.000 1 5.000 13.4577 4.099E+02 6.303E+11 6.503E-10 1.113E-11
993 7.000 1 5.000 13.3542 2.719E+02 2.002E+10 1.358E-08 1.017E-11
601 5.000 1 5.000 13.4280 3.720E+02 5.040E+07 7.382E-06 1.005E-11
232 7.000 1 5.000 13.4680 2.583E+02 3.765E+09 6.860E-08 9.835E-12
346 7.000 1 5.000 13.4449 2.555E+02 2.553E+09 1.000E-07 9.689E-12
952 3.000 1 5.000 13.3582 5.781E+02 1.279E+13 4.520E-11 9.281E-12
978 3.000 1 5.000 13.3543 5.753E+02 1.961E+12 2.933E-10 9.232E-12
594 5.000 1 5.000 13.4284 3.402E+02 2.410E+10 1.412E-08 9.198E-12
974 1.000 1 5.000 13.3545 1.634E+03 6.585E+12 2.481E-10 8.740E-12
821 7.000 1 5.000 13.3675 2.281E+02 6.074E+12 3.756E-11 8.558E-12
157 1.000 1 5.000 13.5105 1.431E+03 3.702E+09 3.866E-07 7.832E-12
37 5.000 1 5.000 13.6905 2.722E+02 7.136E+12 3.814E-11 7.650E-12
823 5.000 1 5.000 13.3674 2.726E+02 7.859E+12 3.469E-11 7.304E-12
98 7.000 1 5.000 13.5661 1.659E+02 1.298E+12 1.278E-10 6.411E-12
