j g(j) i g(i) wl A A+A^a A/(A+A^a) f
98 4.000 1 4.000 13.8955 3.340E+03 5.161E+11 6.472E-09 9.667E-11
38 4.000 1 4.000 13.9418 3.263E+03 1.675E+09 1.948E-06 9.505E-11
135 4.000 1 4.000 13.8787 2.990E+03 8.264E+08 3.618E-06 8.633E-11
107 4.000 1 4.000 13.8946 2.895E+03 6.477E+09 4.470E-07 8.378E-11
206 4.000 1 4.000 13.8681 2.454E+03 4.488E+08 5.468E-06 7.075E-11
50 6.000 1 4.000 13.9373 1.324E+03 6.557E+11 2.020E-09 5.784E-11
350 6.000 1 4.000 13.8596 1.317E+03 6.527E+08 2.018E-06 5.690E-11
279 8.000 1 4.000 13.8648 9.740E+02 6.757E+10 1.441E-08 5.615E-11
299 4.000 1 4.000 13.8617 1.718E+03 2.475E+08 6.942E-06 4.948E-11
106 6.000 1 4.000 13.8948 9.898E+02 3.840E+09 2.578E-07 4.298E-11
397 6.000 1 4.000 13.8452 7.918E+02 5.534E+06 1.431E-04 3.413E-11
426 6.000 1 4.000 13.8264 7.125E+02 4.379E+10 1.627E-08 3.063E-11
72 2.000 1 4.000 13.8987 1.574E+03 8.391E+08 1.876E-06 2.279E-11
457 6.000 1 4.000 13.8162 5.237E+02 2.563E+10 2.043E-08 2.248E-11
55 4.000 1 4.000 13.9360 6.817E+02 6.911E+11 9.864E-10 1.985E-11
13 6.000 1 4.000 14.0670 4.415E+02 4.097E+12 1.078E-10 1.965E-11
163 6.000 1 4.000 13.8774 4.356E+02 9.898E+10 4.401E-09 1.887E-11
142 2.000 1 4.000 13.8782 1.304E+03 6.297E+04 2.070E-02 1.882E-11
494 6.000 1 4.000 13.8100 3.997E+02 1.632E+10 2.449E-08 1.715E-11
22 2.000 1 4.000 14.0093 9.274E+02 5.424E+12 1.710E-10 1.364E-11
23 4.000 1 4.000 14.0093 4.619E+02 5.267E+12 8.770E-11 1.359E-11
37 2.000 1 4.000 13.9421 7.520E+02 1.977E+09 3.804E-07 1.096E-11
185 4.000 1 4.000 13.8752 3.615E+02 1.928E+09 1.875E-07 1.043E-11
213 2.000 1 4.000 13.8678 6.755E+02 4.294E+04 1.573E-02 9.740E-12
16 4.000 1 4.000 14.0525 2.954E+02 9.929E+12 2.975E-11 8.746E-12
17 2.000 1 4.000 14.0504 5.828E+02 9.748E+12 5.978E-11 8.626E-12
134 2.000 1 4.000 13.8789 5.015E+02 3.301E+08 1.519E-06 7.243E-12
205 2.000 1 4.000 13.8681 5.025E+02 2.005E+08 2.507E-06 7.243E-12
132 2.000 1 4.000 13.8846 4.773E+02 9.679E+11 4.931E-10 6.896E-12
131 4.000 1 4.000 13.8846 2.289E+02 9.390E+11 2.438E-10 6.616E-12
14 4.000 1 4.000 14.0653 2.184E+02 4.102E+12 5.324E-11 6.478E-12
183 6.000 1 4.000 13.8754 1.390E+02 1.536E+09 9.049E-08 6.019E-12
81 2.000 1 4.000 13.8973 3.954E+02 7.511E+04 5.264E-03 5.726E-12
296 2.000 1 4.000 13.8617 3.863E+02 1.303E+08 2.964E-06 5.565E-12
401 2.000 1 4.000 13.8442 3.671E+02 3.349E+11 1.096E-09 5.275E-12
400 4.000 1 4.000 13.8442 1.752E+02 3.250E+11 5.391E-10 5.034E-12
281 4.000 1 4.000 13.8648 1.421E+02 1.064E+09 1.335E-07 4.095E-12
169 4.000 1 4.000 13.8763 1.230E+02 1.962E+09 6.268E-08 3.550E-12
378 4.000 1 4.000 13.8585 1.105E+02 6.872E+08 1.608E-07 3.183E-12
429 2.000 1 4.000 13.8258 1.944E+02 7.853E+11 2.476E-10 2.785E-12
246 6.000 1 4.000 13.8672 6.303E+01 4.705E+10 1.340E-09 2.726E-12
428 4.000 1 4.000 13.8258 9.383E+01 8.205E+11 1.144E-10 2.689E-12
460 2.000 1 4.000 13.8157 9.883E+01 3.772E+11 2.620E-10 1.414E-12
459 4.000 1 4.000 13.8157 4.787E+01 3.684E+11 1.299E-10 1.370E-12
278 6.000 1 4.000 13.8648 2.534E+01 8.353E+08 3.034E-08 1.096E-12
352 4.000 1 4.000 13.8595 3.760E+01 6.266E+08 6.000E-08 1.083E-12
54 4.000 1 4.000 13.9361 3.641E+01 2.894E+11 1.258E-10 1.060E-12
15 2.000 1 4.000 14.0641 5.888E+01 4.090E+12 1.440E-11 8.730E-13
186 2.000 1 4.000 13.8751 5.355E+01 2.098E+11 2.552E-10 7.728E-13
377 6.000 1 4.000 13.8585 1.719E+01 5.219E+08 3.293E-08 7.419E-13
164 4.000 1 4.000 13.8771 2.258E+01 2.681E+11 8.419E-11 6.519E-13
111 2.000 1 4.000 13.8937 4.015E+01 3.774E+11 1.064E-10 5.809E-13
306 2.000 1 4.000 13.8615 3.645E+01 2.408E+08 1.514E-07 5.250E-13
59 2.000 1 4.000 13.9324 3.594E+01 1.904E+12 1.887E-11 5.229E-13
56 2.000 1 4.000 13.9346 2.952E+01 7.530E+11 3.920E-11 4.297E-13
276 2.000 1 4.000 13.8651 2.643E+01 1.236E+11 2.139E-10 3.810E-13
247 4.000 1 4.000 13.8671 1.015E+01 1.462E+11 6.939E-11 2.925E-13
112 2.000 1 4.000 13.8925 1.623E+01 5.875E+11 2.762E-11 2.348E-13
219 4.000 1 4.000 13.8677 5.290E+00 2.188E+01 2.418E-01 1.525E-13
