j g(j) i g(i) wl A A^a A/A^a f
170 8.000 1 4.000 8.69038 4.612E+05 2.798E+12 1.649E-07 1.045E-08
698 6.000 1 4.000 8.49401 6.208E+05 2.246E+12 2.764E-07 1.007E-08
1423 2.000 1 4.000 8.42580 1.812E+06 1.597E+12 1.135E-06 9.643E-09
495 2.000 1 4.000 8.53397 1.765E+06 2.878E+12 6.135E-07 9.638E-09
703 6.000 1 4.000 8.49333 5.027E+05 3.518E+12 1.429E-07 8.155E-09
266 6.000 1 4.000 8.59032 4.837E+05 3.492E+11 1.385E-06 8.025E-09
153 2.000 1 4.000 8.71072 1.390E+06 8.422E+11 1.650E-06 7.905E-09
1070 4.000 1 4.000 8.46406 7.220E+05 2.735E+10 2.640E-05 7.755E-09
559 2.000 1 4.000 8.52378 1.410E+06 6.348E+10 2.220E-05 7.678E-09
154 8.000 1 4.000 8.71060 3.361E+05 6.324E+11 5.315E-07 7.647E-09
1005 6.000 1 4.000 8.46421 4.633E+05 2.393E+10 1.936E-05 7.465E-09
938 6.000 1 4.000 8.46914 4.160E+05 1.658E+12 2.509E-07 6.710E-09
932 6.000 1 4.000 8.46970 4.103E+05 6.477E+12 6.335E-08 6.620E-09
738 4.000 1 4.000 8.48862 5.975E+05 2.568E+12 2.327E-07 6.455E-09
751 4.000 1 4.000 8.48842 5.905E+05 2.891E+12 2.043E-07 6.380E-09
899 6.000 1 4.000 8.47704 3.715E+05 6.313E+09 5.885E-05 6.005E-09
811 4.000 1 4.000 8.48505 5.448E+05 3.160E+08 1.724E-03 5.880E-09
931 4.000 1 4.000 8.46974 5.263E+05 5.238E+12 1.005E-07 5.660E-09
59 4.000 1 4.000 8.82159 4.760E+05 2.307E+13 2.063E-08 5.553E-09
209 4.000 1 4.000 8.61865 4.748E+05 8.470E+12 5.605E-08 5.285E-09
721 8.000 1 4.000 8.49189 2.414E+05 1.912E+11 1.263E-06 5.220E-09
586 6.000 1 4.000 8.52006 3.158E+05 6.420E+08 4.919E-04 5.158E-09
228 8.000 1 4.000 8.60602 2.266E+05 1.346E+12 1.683E-07 5.032E-09
682 4.000 1 4.000 8.50178 4.490E+05 4.285E+12 1.048E-07 4.866E-09
358 2.000 1 4.000 8.56757 8.646E+05 8.220E+12 1.052E-07 4.758E-09
1219 4.000 1 4.000 8.44999 4.410E+05 2.636E+12 1.673E-07 4.720E-09
903 4.000 1 4.000 8.47700 4.372E+05 5.539E+09 7.892E-05 4.709E-09
712 4.000 1 4.000 8.49265 3.888E+05 1.045E+12 3.720E-07 4.203E-09
1004 4.000 1 4.000 8.46421 3.675E+05 2.844E+10 1.292E-05 3.948E-09
902 2.000 1 4.000 8.47701 6.624E+05 6.154E+09 1.076E-04 3.567E-09
485 6.000 1 4.000 8.53605 1.977E+05 4.034E+12 4.900E-08 3.238E-09
1073 6.000 1 4.000 8.46404 1.905E+05 3.270E+10 5.826E-06 3.070E-09
40 8.000 1 4.000 8.87057 1.288E+05 1.276E+13 1.009E-08 3.037E-09
242 4.000 1 4.000 8.59499 2.605E+05 2.222E+11 1.172E-06 2.885E-09
783 8.000 1 4.000 8.48723 1.335E+05 4.059E+10 3.289E-06 2.882E-09
362 8.000 1 4.000 8.56311 1.280E+05 7.503E+11 1.706E-07 2.815E-09
267 4.000 1 4.000 8.59028 2.409E+05 1.773E+11 1.358E-06 2.665E-09
1145 8.000 1 4.000 8.45577 1.228E+05 9.887E+12 1.242E-08 2.633E-09
465 2.000 1 4.000 8.54145 4.769E+05 9.669E+10 4.932E-06 2.608E-09
380 8.000 1 4.000 8.55909 1.178E+05 3.225E+11 3.652E-07 2.588E-09
141 8.000 1 4.000 8.71640 1.079E+05 1.030E+12 1.048E-07 2.457E-09
39 6.000 1 4.000 8.87067 1.262E+05 1.277E+13 9.880E-09 2.233E-09
337 4.000 1 4.000 8.58128 2.014E+05 8.114E+12 2.482E-08 2.223E-09
782 6.000 1 4.000 8.48727 1.320E+05 3.520E+10 3.749E-06 2.138E-09
933 4.000 1 4.000 8.46965 1.922E+05 1.407E+12 1.366E-07 2.067E-09
744 4.000 1 4.000 8.48850 1.650E+05 5.640E+11 2.925E-07 1.783E-09
364 8.000 1 4.000 8.56221 8.008E+04 4.977E+11 1.609E-07 1.760E-09
475 8.000 1 4.000 8.53826 7.951E+04 4.604E+11 1.727E-07 1.738E-09
1218 6.000 1 4.000 8.45008 1.044E+05 2.958E+12 3.530E-08 1.677E-09
722 6.000 1 4.000 8.49188 9.438E+04 2.136E+11 4.418E-07 1.531E-09
696 4.000 1 4.000 8.49403 1.380E+05 2.252E+12 6.130E-08 1.493E-09
930 2.000 1 4.000 8.46977 2.758E+05 2.173E+12 1.270E-07 1.483E-09
38 4.000 1 4.000 8.87070 1.247E+05 1.275E+13 9.782E-09 1.472E-09
1440 6.000 1 4.000 8.42167 9.217E+04 9.179E+09 1.004E-05 1.470E-09
142 6.000 1 4.000 8.71620 8.237E+04 1.048E+12 7.860E-08 1.407E-09
803 4.000 1 4.000 8.48512 1.285E+05 4.968E+08 2.587E-04 1.387E-09
781 4.000 1 4.000 8.48731 1.235E+05 3.560E+10 3.470E-06 1.334E-09
653 6.000 1 4.000 8.50988 8.070E+04 7.368E+09 1.095E-05 1.314E-09
263 2.000 1 4.000 8.59108 2.332E+05 8.518E+11 2.738E-07 1.290E-09
146 6.000 1 4.000 8.71439 7.183E+04 1.568E+11 4.582E-07 1.227E-09
265 4.000 1 4.000 8.59070 1.070E+05 3.709E+12 2.884E-08 1.183E-09
1441 6.000 1 4.000 8.42167 7.303E+04 8.937E+09 8.172E-06 1.165E-09
326 2.000 1 4.000 8.58505 2.046E+05 1.809E+11 1.131E-06 1.131E-09
149 8.000 1 4.000 8.71142 4.948E+04 6.646E+11 7.445E-08 1.126E-09
746 6.000 1 4.000 8.48850 6.825E+04 9.980E+09 6.839E-06 1.106E-09
303 6.000 1 4.000 8.58544 6.353E+04 1.980E+09 3.209E-05 1.053E-09
1324 4.000 1 4.000 8.43728 9.542E+04 2.530E+12 3.772E-08 1.019E-09
1216 6.000 1 4.000 8.45095 6.250E+04 2.469E+12 2.532E-08 1.004E-09
150 6.000 1 4.000 8.71138 5.837E+04 6.466E+11 9.026E-08 9.963E-10
369 6.000 1 4.000 8.56140 5.767E+04 6.757E+10 8.535E-07 9.505E-10
379 6.000 1 4.000 8.55934 5.765E+04 3.113E+11 1.852E-07 9.500E-10
252 6.000 1 4.000 8.59449 5.564E+04 2.885E+10 1.928E-06 9.240E-10
202 8.000 1 4.000 8.63616 4.052E+04 4.559E+12 8.888E-09 9.063E-10
839 2.000 1 4.000 8.48499 1.678E+05 2.058E+08 8.154E-04 9.058E-10
706 8.000 1 4.000 8.49317 4.160E+04 2.435E+11 1.709E-07 8.998E-10
365 6.000 1 4.000 8.56215 5.390E+04 5.077E+11 1.062E-07 8.885E-10
1337 8.000 1 4.000 8.43423 4.156E+04 5.769E+12 7.204E-09 8.865E-10
262 4.000 1 4.000 8.59148 7.895E+04 1.496E+12 5.278E-08 8.738E-10
1229 4.000 1 4.000 8.44876 7.623E+04 5.360E+11 1.422E-07 8.158E-10
563 4.000 1 4.000 8.52346 7.425E+04 1.054E+11 7.042E-07 8.088E-10
1228 2.000 1 4.000 8.44883 1.487E+05 4.708E+11 3.157E-07 7.955E-10
711 6.000 1 4.000 8.49274 4.723E+04 3.821E+10 1.236E-06 7.660E-10
578 6.000 1 4.000 8.52015 4.672E+04 4.682E+08 9.978E-05 7.628E-10
923 8.000 1 4.000 8.47232 3.475E+04 1.069E+12 3.252E-08 7.478E-10
37 2.000 1 4.000 8.87071 1.240E+05 1.280E+13 9.689E-09 7.315E-10
454 8.000 1 4.000 8.54424 3.225E+04 2.127E+12 1.517E-08 7.060E-10
850 4.000 1 4.000 8.48496 6.375E+04 7.448E+07 8.560E-04 6.880E-10
201 6.000 1 4.000 8.63625 3.857E+04 4.557E+12 8.463E-09 6.468E-10
780 2.000 1 4.000 8.48733 1.149E+05 3.490E+10 3.291E-06 6.203E-10
849 2.000 1 4.000 8.48497 1.117E+05 6.348E+07 1.760E-03 6.028E-10
807 2.000 1 4.000 8.48508 1.110E+05 6.195E+08 1.791E-04 5.990E-10
127 8.000 1 4.000 8.73842 2.580E+04 3.710E+11 6.954E-08 5.907E-10
1143 6.000 1 4.000 8.45583 3.550E+04 2.665E+12 1.332E-08 5.708E-10
734 4.000 1 4.000 8.48867 5.225E+04 1.872E+11 2.790E-07 5.645E-10
708 6.000 1 4.000 8.49316 3.410E+04 2.438E+11 1.399E-07 5.530E-10
251 4.000 1 4.000 8.59449 4.935E+04 2.876E+10 1.716E-06 5.468E-10
174 8.000 1 4.000 8.66882 2.376E+04 1.588E+12 1.496E-08 5.355E-10
484 4.000 1 4.000 8.53608 4.840E+04 4.053E+12 1.194E-08 5.285E-10
430 6.000 1 4.000 8.55318 3.212E+04 1.044E+09 3.075E-05 5.285E-10
1141 6.000 1 4.000 8.45621 3.217E+04 2.748E+12 1.171E-08 5.173E-10
145 4.000 1 4.000 8.71477 4.523E+04 1.162E+11 3.893E-07 5.150E-10
1444 4.000 1 4.000 8.42166 4.841E+04 1.011E+10 4.786E-06 5.148E-10
453 6.000 1 4.000 8.54433 3.072E+04 2.126E+12 1.444E-08 5.043E-10
104 8.000 1 4.000 8.75242 2.118E+04 3.236E+11 6.544E-08 4.865E-10
1442 4.000 1 4.000 8.42167 4.295E+04 1.196E+10 3.590E-06 4.568E-10
441 6.000 1 4.000 8.55287 2.765E+04 9.644E+08 2.867E-05 4.548E-10
1138 8.000 1 4.000 8.45640 2.066E+04 1.135E+12 1.821E-08 4.432E-10
253 8.000 1 4.000 8.59449 1.926E+04 2.972E+10 6.481E-07 4.267E-10
103 6.000 1 4.000 8.75263 2.437E+04 3.058E+11 7.969E-08 4.198E-10
389 4.000 1 4.000 8.55539 3.808E+04 3.159E+11 1.205E-07 4.178E-10
200 4.000 1 4.000 8.63629 3.708E+04 4.550E+12 8.148E-09 4.148E-10
726 8.000 1 4.000 8.49143 1.914E+04 2.059E+11 9.295E-08 4.137E-10
143 4.000 1 4.000 8.71608 3.620E+04 1.048E+12 3.454E-08 4.123E-10
808 6.000 1 4.000 8.48506 2.500E+04 5.944E+08 4.206E-05 4.048E-10
297 8.000 1 4.000 8.58845 1.794E+04 2.839E+11 6.319E-08 3.965E-10
846 6.000 1 4.000 8.48498 2.428E+04 1.979E+08 1.227E-04 3.933E-10
388 2.000 1 4.000 8.55607 7.120E+04 2.022E+11 3.522E-07 3.908E-10
1198 6.000 1 4.000 8.45367 2.408E+04 2.424E+11 9.937E-08 3.870E-10
464 6.000 1 4.000 8.54149 2.273E+04 7.604E+09 2.989E-06 3.730E-10
715 6.000 1 4.000 8.49230 2.277E+04 3.451E+12 6.598E-09 3.693E-10
119 4.000 1 4.000 8.74460 3.213E+04 5.138E+11 6.252E-08 3.685E-10
922 6.000 1 4.000 8.47241 2.192E+04 1.402E+12 1.563E-08 3.540E-10
427 4.000 1 4.000 8.55326 3.203E+04 1.741E+08 1.839E-04 3.513E-10
1150 8.000 1 4.000 8.45553 1.625E+04 1.477E+12 1.100E-08 3.483E-10
723 4.000 1 4.000 8.49178 3.205E+04 2.336E+11 1.372E-07 3.465E-10
1332 6.000 1 4.000 8.43450 2.115E+04 1.794E+12 1.179E-08 3.385E-10
176 6.000 1 4.000 8.66646 1.928E+04 1.076E+12 1.791E-08 3.258E-10
452 4.000 1 4.000 8.54437 2.930E+04 2.124E+12 1.379E-08 3.205E-10
710 4.000 1 4.000 8.49277 2.905E+04 3.421E+10 8.492E-07 3.143E-10
368 4.000 1 4.000 8.56149 2.845E+04 8.515E+10 3.341E-07 3.128E-10
1341 8.000 1 4.000 8.43399 1.392E+04 1.217E+12 1.144E-08 2.970E-10
716 6.000 1 4.000 8.49228 1.817E+04 1.492E+11 1.217E-07 2.948E-10
1335 6.000 1 4.000 8.43427 1.722E+04 2.010E+12 8.563E-09 2.753E-10
1222 6.000 1 4.000 8.44971 1.702E+04 2.716E+11 6.266E-08 2.733E-10
564 2.000 1 4.000 8.52340 4.880E+04 1.068E+11 4.569E-07 2.658E-10
158 2.000 1 4.000 8.70315 4.609E+04 2.942E+11 1.567E-07 2.618E-10
120 2.000 1 4.000 8.74408 4.489E+04 5.109E+11 8.786E-08 2.573E-10
126 6.000 1 4.000 8.73859 1.496E+04 3.692E+11 4.052E-08 2.568E-10
139 6.000 1 4.000 8.72019 1.497E+04 1.686E+12 8.879E-09 2.561E-10
366 4.000 1 4.000 8.56212 2.328E+04 5.179E+11 4.494E-08 2.558E-10
1329 8.000 1 4.000 8.43463 1.182E+04 6.743E+11 1.753E-08 2.522E-10
159 4.000 1 4.000 8.70191 2.179E+04 3.425E+11 6.363E-08 2.474E-10
268 2.000 1 4.000 8.59028 4.382E+04 1.379E+11 3.177E-07 2.424E-10
184 2.000 1 4.000 8.66340 4.253E+04 1.472E+12 2.890E-08 2.393E-10
1137 6.000 1 4.000 8.45640 1.482E+04 1.254E+12 1.183E-08 2.384E-10
1144 6.000 1 4.000 8.45578 1.446E+04 6.997E+12 2.066E-09 2.325E-10
565 6.000 1 4.000 8.52296 1.401E+04 6.733E+10 2.081E-07 2.289E-10
666 6.000 1 4.000 8.50305 1.392E+04 7.164E+09 1.943E-06 2.263E-10
707 4.000 1 4.000 8.49316 2.055E+04 2.453E+11 8.378E-08 2.223E-10
294 6.000 1 4.000 8.58903 1.335E+04 1.241E+12 1.076E-08 2.214E-10
183 4.000 1 4.000 8.66351 1.956E+04 1.424E+12 1.373E-08 2.201E-10
637 6.000 1 4.000 8.51688 1.315E+04 5.254E+11 2.503E-08 2.146E-10
652 4.000 1 4.000 8.50989 1.923E+04 7.383E+09 2.604E-06 2.087E-10
346 6.000 1 4.000 8.57134 1.260E+04 1.274E+12 9.887E-09 2.081E-10
199 2.000 1 4.000 8.63630 3.619E+04 4.567E+12 7.924E-09 2.024E-10
1140 4.000 1 4.000 8.45623 1.887E+04 1.114E+12 1.694E-08 2.023E-10
988 8.000 1 4.000 8.46546 9.401E+03 8.530E+12 1.102E-09 2.020E-10
296 6.000 1 4.000 8.58847 1.190E+04 3.133E+11 3.797E-08 1.973E-10
635 8.000 1 4.000 8.51754 8.964E+03 8.484E+11 1.057E-08 1.950E-10
550 8.000 1 4.000 8.52487 8.634E+03 1.505E+11 5.736E-08 1.881E-10
29 6.000 1 4.000 8.94970 1.039E+04 1.065E+13 9.747E-10 1.871E-10
1418 6.000 1 4.000 8.42691 1.139E+04 1.520E+12 7.488E-09 1.818E-10
1286 4.000 1 4.000 8.44239 1.567E+04 6.809E+09 2.301E-06 1.674E-10
921 4.000 1 4.000 8.47244 1.554E+04 1.161E+12 1.338E-08 1.672E-10
987 6.000 1 4.000 8.46551 1.028E+04 2.757E+12 3.728E-09 1.656E-10
147 4.000 1 4.000 8.71388 1.421E+04 5.588E+11 2.543E-08 1.618E-10
295 4.000 1 4.000 8.58881 1.454E+04 1.082E+12 1.343E-08 1.608E-10
102 4.000 1 4.000 8.75278 1.356E+04 2.916E+11 4.651E-08 1.558E-10
451 2.000 1 4.000 8.54438 2.821E+04 2.136E+12 1.321E-08 1.544E-10
446 6.000 1 4.000 8.54750 9.378E+03 6.297E+11 1.489E-08 1.541E-10
1223 4.000 1 4.000 8.44968 1.417E+04 2.545E+11 5.566E-08 1.517E-10
137 4.000 1 4.000 8.72072 1.287E+04 1.581E+12 8.138E-09 1.467E-10
177 4.000 1 4.000 8.66601 1.279E+04 1.107E+12 1.156E-08 1.440E-10
1261 6.000 1 4.000 8.44600 8.892E+03 5.319E+09 1.672E-06 1.426E-10
1287 6.000 1 4.000 8.44234 8.733E+03 3.791E+09 2.304E-06 1.400E-10
713 4.000 1 4.000 8.49264 1.269E+04 1.530E+11 8.290E-08 1.372E-10
1163 6.000 1 4.000 8.45384 8.307E+03 3.891E+10 2.135E-07 1.335E-10
549 6.000 1 4.000 8.52493 7.978E+03 1.439E+11 5.546E-08 1.304E-10
1443 2.000 1 4.000 8.42166 2.437E+04 9.995E+09 2.438E-06 1.296E-10
51 8.000 1 4.000 8.82539 5.444E+03 9.328E+10 5.836E-08 1.271E-10
1156 4.000 1 4.000 8.45461 1.147E+04 1.588E+12 7.221E-09 1.229E-10
434 6.000 1 4.000 8.55308 7.463E+03 3.758E+09 1.986E-06 1.228E-10
1136 4.000 1 4.000 8.45642 1.100E+04 8.770E+11 1.254E-08 1.179E-10
121 6.000 1 4.000 8.74190 6.826E+03 6.110E+11 1.117E-08 1.173E-10
1331 4.000 1 4.000 8.43452 1.091E+04 6.747E+11 1.616E-08 1.163E-10
727 2.000 1 4.000 8.49007 2.112E+04 1.064E+11 1.984E-07 1.141E-10
1155 2.000 1 4.000 8.45474 2.118E+04 3.765E+11 5.625E-08 1.135E-10
728 4.000 1 4.000 8.48973 1.033E+04 1.259E+11 8.207E-08 1.116E-10
659 6.000 1 4.000 8.50447 6.637E+03 7.914E+11 8.387E-09 1.080E-10
347 4.000 1 4.000 8.57133 9.626E+03 1.210E+12 7.953E-09 1.060E-10
638 4.000 1 4.000 8.51671 9.675E+03 5.449E+11 1.775E-08 1.052E-10
1397 6.000 1 4.000 8.43290 6.533E+03 1.559E+11 4.190E-08 1.045E-10
148 6.000 1 4.000 8.71264 5.795E+03 3.918E+11 1.479E-08 9.893E-11
986 4.000 1 4.000 8.46554 9.058E+03 3.263E+12 2.776E-09 9.733E-11
250 2.000 1 4.000 8.59450 1.740E+04 2.875E+10 6.050E-07 9.634E-11
1142 4.000 1 4.000 8.45606 8.830E+03 9.925E+11 8.896E-09 9.465E-11
50 6.000 1 4.000 8.82540 5.352E+03 9.333E+10 5.734E-08 9.374E-11
724 2.000 1 4.000 8.49171 1.721E+04 2.454E+11 7.013E-08 9.303E-11
1328 6.000 1 4.000 8.43464 5.603E+03 5.928E+11 9.453E-09 8.965E-11
432 6.000 1 4.000 8.55312 5.320E+03 2.904E+09 1.832E-06 8.750E-11
771 8.000 1 4.000 8.48777 3.888E+03 1.121E+11 3.467E-08 8.397E-11
853 4.000 1 4.000 8.48494 7.595E+03 8.030E+08 9.459E-06 8.198E-11
942 6.000 1 4.000 8.46893 4.840E+03 1.402E+12 3.451E-09 7.805E-11
1161 4.000 1 4.000 8.45386 7.161E+03 3.558E+11 2.013E-08 7.671E-11
567 4.000 1 4.000 8.52294 6.925E+03 6.528E+10 1.061E-07 7.543E-11
43 4.000 1 4.000 8.85055 6.392E+03 1.055E+13 6.060E-10 7.506E-11
144 2.000 1 4.000 8.71500 1.301E+04 1.081E+11 1.203E-07 7.405E-11
447 4.000 1 4.000 8.54727 6.535E+03 6.485E+11 1.008E-08 7.158E-11
293 4.000 1 4.000 8.58906 6.361E+03 1.044E+11 6.092E-08 7.035E-11
1480 8.000 1 4.000 8.41387 3.244E+03 2.938E+11 1.104E-08 6.885E-11
370 4.000 1 4.000 8.56119 6.243E+03 2.370E+11 2.634E-08 6.860E-11
281 6.000 1 4.000 8.58935 4.052E+03 5.386E+08 7.523E-06 6.723E-11
181 8.000 1 4.000 8.66564 2.904E+03 5.217E+10 5.566E-08 6.537E-11
155 6.000 1 4.000 8.70872 3.823E+03 3.816E+12 1.002E-09 6.520E-11
920 2.000 1 4.000 8.47245 1.209E+04 8.865E+11 1.364E-08 6.505E-11
175 6.000 1 4.000 8.66878 3.817E+03 1.607E+12 2.374E-09 6.450E-11
1342 2.000 1 4.000 8.43326 1.141E+04 4.263E+11 2.677E-08 6.083E-11
1343 4.000 1 4.000 8.43312 5.693E+03 1.353E+12 4.206E-09 6.070E-11
770 6.000 1 4.000 8.48782 3.697E+03 1.130E+11 3.272E-08 5.988E-11
445 6.000 1 4.000 8.54841 3.623E+03 8.891E+11 4.075E-09 5.955E-11
1327 4.000 1 4.000 8.43466 5.570E+03 4.579E+11 1.216E-08 5.940E-11
44 2.000 1 4.000 8.84046 9.701E+03 1.871E+13 5.186E-10 5.682E-11
580 4.000 1 4.000 8.52015 5.176E+03 4.416E+08 1.172E-05 5.634E-11
1157 6.000 1 4.000 8.45391 3.175E+03 4.950E+11 6.414E-09 5.103E-11
664 4.000 1 4.000 8.50439 4.673E+03 7.657E+11 6.103E-09 5.068E-11
424 2.000 1 4.000 8.55330 9.045E+03 8.076E+07 1.120E-04 4.963E-11
887 8.000 1 4.000 8.48028 2.299E+03 5.364E+11 4.286E-09 4.958E-11
640 2.000 1 4.000 8.51608 8.955E+03 7.332E+11 1.221E-08 4.870E-11
180 6.000 1 4.000 8.66565 2.880E+03 5.220E+10 5.518E-08 4.864E-11
925 6.000 1 4.000 8.47156 2.983E+03 2.248E+12 1.327E-09 4.815E-11
1514 8.000 1 4.000 8.39243 2.275E+03 3.278E+12 6.940E-10 4.802E-11
1068 2.000 1 4.000 8.46407 8.816E+03 1.110E+10 7.941E-07 4.733E-11
1285 2.000 1 4.000 8.44239 8.681E+03 6.071E+09 1.430E-06 4.636E-11
509 6.000 1 4.000 8.53256 2.777E+03 2.777E+08 9.998E-06 4.548E-11
382 2.000 1 4.000 8.55903 8.236E+03 4.953E+12 1.663E-09 4.523E-11
30 4.000 1 4.000 8.92804 3.773E+03 3.172E+13 1.189E-10 4.510E-11
1482 6.000 1 4.000 8.41359 2.812E+03 1.705E+11 1.649E-08 4.475E-11
709 2.000 1 4.000 8.49281 8.075E+03 3.282E+10 2.461E-07 4.365E-11
1333 4.000 1 4.000 8.43443 3.930E+03 6.798E+11 5.781E-09 4.190E-11
548 4.000 1 4.000 8.52498 3.830E+03 1.417E+11 2.704E-08 4.173E-11
985 2.000 1 4.000 8.46556 7.480E+03 3.463E+12 2.160E-09 4.020E-11
367 2.000 1 4.000 8.56155 6.970E+03 6.670E+10 1.045E-07 3.830E-11
386 8.000 1 4.000 8.55678 1.736E+03 1.779E+10 9.761E-08 3.812E-11
801 4.000 1 4.000 8.48515 3.515E+03 2.636E+08 1.333E-05 3.793E-11
49 4.000 1 4.000 8.82541 3.090E+03 9.337E+10 3.310E-08 3.608E-11
639 4.000 1 4.000 8.51613 3.298E+03 7.084E+11 4.655E-09 3.588E-11
890 6.000 1 4.000 8.48007 2.170E+03 3.924E+11 5.531E-09 3.510E-11
1147 4.000 1 4.000 8.45569 3.200E+03 9.297E+12 3.442E-10 3.430E-11
687 4.000 1 4.000 8.49866 3.035E+03 1.175E+12 2.582E-09 3.288E-11
450 2.000 1 4.000 8.54650 5.880E+03 3.850E+11 1.527E-08 3.220E-11
1516 6.000 1 4.000 8.39226 1.985E+03 2.340E+12 8.482E-10 3.145E-11
943 4.000 1 4.000 8.46888 2.883E+03 8.950E+11 3.221E-09 3.100E-11
1174 6.000 1 4.000 8.45375 1.928E+03 7.610E+11 2.534E-09 3.100E-11
219 6.000 1 4.000 8.61466 1.825E+03 1.794E+12 1.017E-09 3.045E-11
213 4.000 1 4.000 8.61818 2.673E+03 3.529E+12 7.574E-10 2.978E-11
385 6.000 1 4.000 8.55678 1.760E+03 1.780E+10 9.884E-08 2.897E-11
259 8.000 1 4.000 8.59366 1.291E+03 3.773E+11 3.422E-09 2.857E-11
558 2.000 1 4.000 8.52403 5.211E+03 3.144E+11 1.658E-08 2.838E-11
1344 6.000 1 4.000 8.43311 1.772E+03 3.198E+11 5.540E-09 2.835E-11
999 6.000 1 4.000 8.46425 1.757E+03 6.800E+09 2.584E-07 2.830E-11
1350 6.000 1 4.000 8.43304 1.748E+03 2.434E+10 7.183E-08 2.798E-11
449 4.000 1 4.000 8.54691 2.445E+03 4.237E+11 5.769E-09 2.678E-11
688 6.000 1 4.000 8.49862 1.600E+03 1.177E+12 1.359E-09 2.598E-11
1139 2.000 1 4.000 8.45626 4.629E+03 2.314E+11 2.000E-08 2.481E-11
1064 6.000 1 4.000 8.46408 1.497E+03 1.020E+08 1.468E-05 2.413E-11
573 6.000 1 4.000 8.52024 1.454E+03 1.749E+09 8.312E-07 2.373E-11
381 4.000 1 4.000 8.55909 2.105E+03 4.951E+12 4.252E-10 2.312E-11
1348 4.000 1 4.000 8.43305 2.168E+03 2.192E+11 9.890E-09 2.311E-11
218 2.000 1 4.000 8.61516 4.107E+03 7.013E+12 5.856E-10 2.285E-11
686 2.000 1 4.000 8.49867 4.200E+03 1.180E+12 3.558E-09 2.274E-11
636 6.000 1 4.000 8.51748 1.372E+03 8.360E+11 1.641E-09 2.238E-11
45 6.000 1 4.000 8.83668 1.241E+03 1.283E+13 9.672E-11 2.179E-11
157 8.000 1 4.000 8.70396 9.524E+02 1.560E+12 6.103E-10 2.164E-11
1288 4.000 1 4.000 8.44234 2.021E+03 4.461E+09 4.530E-07 2.159E-11
433 4.000 1 4.000 8.55312 1.908E+03 3.380E+09 5.645E-07 2.092E-11
161 8.000 1 4.000 8.69794 9.149E+02 1.698E+12 5.389E-10 2.075E-11
439 4.000 1 4.000 8.55303 1.868E+03 1.063E+09 1.757E-06 2.048E-11
217 2.000 1 4.000 8.61568 3.638E+03 4.065E+12 8.950E-10 2.024E-11
128 4.000 1 4.000 8.73762 1.721E+03 1.051E+11 1.638E-08 1.970E-11
1483 4.000 1 4.000 8.41353 1.852E+03 1.753E+11 1.056E-08 1.965E-11
113 8.000 1 4.000 8.74856 8.336E+02 6.845E+11 1.218E-09 1.913E-11
769 4.000 1 4.000 8.48785 1.744E+03 1.119E+11 1.558E-08 1.883E-11
179 4.000 1 4.000 8.66565 1.672E+03 5.221E+10 3.202E-08 1.882E-11
261 2.000 1 4.000 8.59355 3.330E+03 1.500E+11 2.221E-08 1.844E-11
282 4.000 1 4.000 8.58935 1.569E+03 5.374E+08 2.918E-06 1.735E-11
160 4.000 1 4.000 8.70163 1.522E+03 1.200E+13 1.268E-10 1.728E-11
352 6.000 1 4.000 8.56790 1.028E+03 8.523E+09 1.206E-07 1.697E-11
650 6.000 1 4.000 8.50992 1.030E+03 4.754E+09 2.167E-07 1.678E-11
493 8.000 1 4.000 8.53439 7.675E+02 1.148E+10 6.688E-08 1.676E-11
355 6.000 1 4.000 8.56787 1.006E+03 9.835E+11 1.022E-09 1.660E-11
357 6.000 1 4.000 8.56765 9.177E+02 1.176E+10 7.806E-08 1.515E-11
786 6.000 1 4.000 8.48668 9.138E+02 2.491E+10 3.669E-08 1.480E-11
1232 6.000 1 4.000 8.44745 8.913E+02 7.724E+11 1.154E-09 1.430E-11
164 2.000 1 4.000 8.69633 2.516E+03 4.344E+11 5.791E-09 1.427E-11
1517 4.000 1 4.000 8.39223 1.343E+03 3.671E+12 3.659E-10 1.418E-11
1485 2.000 1 4.000 8.41328 2.576E+03 2.573E+11 1.001E-08 1.367E-11
1330 2.000 1 4.000 8.43455 2.475E+03 1.344E+11 1.842E-08 1.320E-11
891 4.000 1 4.000 8.47993 1.206E+03 3.616E+11 3.335E-09 1.300E-11
1260 4.000 1 4.000 8.44601 1.196E+03 5.225E+09 2.289E-07 1.279E-11
546 4.000 1 4.000 8.52690 1.152E+03 1.673E+12 6.890E-10 1.256E-11
492 6.000 1 4.000 8.53439 7.636E+02 1.149E+10 6.648E-08 1.251E-11
566 2.000 1 4.000 8.52295 2.255E+03 6.344E+10 3.555E-08 1.228E-11
1220 8.000 1 4.000 8.44985 5.636E+02 5.402E+11 1.043E-09 1.207E-11
510 4.000 1 4.000 8.53256 1.098E+03 2.747E+08 3.998E-06 1.199E-11
1353 6.000 1 4.000 8.43301 7.398E+02 9.056E+10 8.170E-09 1.183E-11
1484 4.000 1 4.000 8.41329 1.110E+03 2.516E+11 4.413E-09 1.178E-11
384 4.000 1 4.000 8.55678 1.037E+03 1.780E+10 5.825E-08 1.138E-11
1519 2.000 1 4.000 8.39209 2.137E+03 3.796E+12 5.629E-10 1.128E-11
