j g(j) i g(i) wl A A+A^a A/(A+A^a) f
967 6.000 1 4.000 5.98579 8.783E+08 2.297E+12 3.823E-04 7.078E-06
101 6.000 1 4.000 6.24020 8.032E+08 4.849E+13 1.656E-05 7.035E-06
297 4.000 1 4.000 6.08774 1.226E+09 1.240E+11 9.888E-03 6.813E-06
75 8.000 1 4.000 6.27178 5.376E+08 6.223E+11 8.640E-04 6.340E-06
974 4.000 1 4.000 5.98527 1.138E+09 2.270E+12 5.014E-04 6.113E-06
671 6.000 1 4.000 6.01988 7.497E+08 6.430E+12 1.166E-04 6.110E-06
123 6.000 1 4.000 6.22860 6.953E+08 3.581E+13 1.942E-05 6.065E-06
322 2.000 1 4.000 6.07886 2.167E+09 1.075E+13 2.015E-04 6.003E-06
298 2.000 1 4.000 6.08769 2.050E+09 4.847E+10 4.228E-02 5.695E-06
51 4.000 1 4.000 6.28498 9.515E+08 1.206E+13 7.890E-05 5.635E-06
24 4.000 1 4.000 6.95590 7.360E+08 4.617E+14 1.594E-06 5.339E-06
52 6.000 1 4.000 6.28472 5.892E+08 1.264E+13 4.660E-05 5.233E-06
99 2.000 1 4.000 6.24264 1.788E+09 1.439E+13 1.242E-04 5.223E-06
293 6.000 1 4.000 6.08781 6.267E+08 1.502E+11 4.173E-03 5.223E-06
68 6.000 1 4.000 6.27745 5.787E+08 3.597E+13 1.609E-05 5.128E-06
94 6.000 1 4.000 6.25384 5.717E+08 2.559E+13 2.234E-05 5.028E-06
663 2.000 1 4.000 6.02081 1.760E+09 3.668E+12 4.798E-04 4.783E-06
74 6.000 1 4.000 6.27184 5.370E+08 6.236E+11 8.612E-04 4.750E-06
233 2.000 1 4.000 6.09635 1.697E+09 1.941E+13 8.743E-05 4.726E-06
630 2.000 1 4.000 6.02175 1.572E+09 4.574E+12 3.435E-04 4.273E-06
924 4.000 1 4.000 5.99224 7.919E+08 7.617E+12 1.040E-04 4.265E-06
306 6.000 1 4.000 6.08404 4.573E+08 1.748E+12 2.617E-04 3.808E-06
405 6.000 1 4.000 6.06319 4.325E+08 1.065E+13 4.059E-05 3.575E-06
188 8.000 1 4.000 6.13465 2.960E+08 5.113E+11 5.789E-04 3.340E-06
174 4.000 1 4.000 6.15596 5.858E+08 3.607E+12 1.624E-04 3.328E-06
27 2.000 1 4.000 6.94445 9.116E+08 3.353E+14 2.719E-06 3.295E-06
136 8.000 1 4.000 6.22298 2.784E+08 2.430E+12 1.146E-04 3.232E-06
73 4.000 1 4.000 6.27186 5.370E+08 6.209E+11 8.649E-04 3.168E-06
267 2.000 1 4.000 6.08996 1.139E+09 8.021E+12 1.419E-04 3.165E-06
541 2.000 1 4.000 6.02980 1.125E+09 9.443E+09 1.191E-01 3.065E-06
96 2.000 1 4.000 6.25337 1.007E+09 2.664E+13 3.781E-05 2.953E-06
424 6.000 1 4.000 6.04726 3.553E+08 9.802E+11 3.625E-04 2.921E-06
294 6.000 1 4.000 6.08779 3.500E+08 9.325E+11 3.753E-04 2.918E-06
272 4.000 1 4.000 6.08840 5.170E+08 9.536E+12 5.422E-05 2.873E-06
1319 4.000 1 4.000 5.96458 5.373E+08 6.041E+12 8.894E-05 2.865E-06
538 4.000 1 4.000 6.02985 5.213E+08 7.770E+09 6.708E-02 2.843E-06
313 2.000 1 4.000 6.08278 1.023E+09 1.385E+13 7.384E-05 2.838E-06
222 4.000 1 4.000 6.10417 4.863E+08 1.473E+13 3.301E-05 2.718E-06
963 4.000 1 4.000 5.98594 5.023E+08 1.175E+12 4.273E-04 2.698E-06
495 4.000 1 4.000 6.03992 4.828E+08 3.066E+12 1.574E-04 2.640E-06
704 6.000 1 4.000 6.01289 3.228E+08 4.402E+12 7.334E-05 2.625E-06
301 6.000 1 4.000 6.08767 3.142E+08 5.654E+11 5.556E-04 2.618E-06
258 2.000 1 4.000 6.09183 9.360E+08 9.600E+12 9.750E-05 2.603E-06
187 6.000 1 4.000 6.13467 2.962E+08 5.060E+11 5.853E-04 2.508E-06
135 6.000 1 4.000 6.22319 2.778E+08 2.194E+12 1.266E-04 2.420E-06
310 8.000 1 4.000 6.08390 2.026E+08 1.224E+12 1.655E-04 2.249E-06
131 4.000 1 4.000 6.22426 3.790E+08 2.845E+13 1.332E-05 2.200E-06
302 4.000 1 4.000 6.08766 3.918E+08 8.375E+11 4.678E-04 2.177E-06
90 2.000 1 4.000 6.25600 7.406E+08 2.851E+13 2.598E-05 2.173E-06
1317 6.000 1 4.000 5.96487 2.705E+08 3.028E+12 8.933E-05 2.164E-06
917 6.000 1 4.000 5.99435 2.527E+08 5.151E+12 4.905E-05 2.042E-06
406 4.000 1 4.000 6.06212 3.680E+08 8.341E+12 4.412E-05 2.027E-06
918 2.000 1 4.000 5.99425 6.781E+08 3.281E+12 2.067E-04 1.826E-06
610 8.000 1 4.000 6.02269 1.661E+08 1.951E+11 8.514E-04 1.807E-06
105 4.000 1 4.000 6.23703 3.012E+08 3.121E+13 9.650E-06 1.756E-06
1256 4.000 1 4.000 5.97177 3.165E+08 2.785E+12 1.136E-04 1.692E-06
186 4.000 1 4.000 6.13468 2.965E+08 4.972E+11 5.964E-04 1.673E-06
309 6.000 1 4.000 6.08396 1.982E+08 1.141E+12 1.737E-04 1.650E-06
65 4.000 1 4.000 6.28026 2.773E+08 1.201E+13 2.309E-05 1.640E-06
134 4.000 1 4.000 6.22341 2.808E+08 2.033E+12 1.381E-04 1.630E-06
28 2.000 1 4.000 6.91857 4.470E+08 3.909E+14 1.144E-06 1.604E-06
72 2.000 1 4.000 6.27187 5.375E+08 6.098E+11 8.814E-04 1.585E-06
311 6.000 1 4.000 6.08309 1.885E+08 1.121E+13 1.681E-05 1.569E-06
592 2.000 1 4.000 6.02765 5.673E+08 1.104E+13 5.140E-05 1.546E-06
304 4.000 1 4.000 6.08408 2.688E+08 1.754E+12 1.533E-04 1.492E-06
450 6.000 1 4.000 6.04132 1.790E+08 2.666E+12 6.714E-05 1.470E-06
50 2.000 1 4.000 6.28511 4.910E+08 1.162E+13 4.226E-05 1.454E-06
