j g(j) i g(i) wl A A+A^a A/(A+A^a) f
68 6.000 10 2.000 22.9302 1.391E+03 2.755E+11 5.049E-09 3.289E-10
20 2.000 10 2.000 38.2626 6.050E+01 2.255E+12 2.683E-11 1.328E-11
25 2.000 10 2.000 31.5822 5.905E+01 1.493E+12 3.956E-11 8.830E-12
30 2.000 10 2.000 28.3715 5.090E+01 1.035E+12 4.916E-11 6.140E-12
35 2.000 10 2.000 26.5248 4.151E+01 7.465E+11 5.561E-11 4.379E-12
40 2.000 10 2.000 25.3458 3.316E+01 5.556E+11 5.967E-11 3.193E-12
45 2.000 10 2.000 24.5393 2.677E+01 4.248E+11 6.300E-11 2.417E-12
50 2.000 10 2.000 23.9598 2.220E+01 3.325E+11 6.677E-11 1.910E-12
55 2.000 10 2.000 23.5277 1.834E+01 2.658E+11 6.901E-11 1.523E-12
60 2.000 10 2.000 23.1958 1.461E+01 2.178E+11 6.708E-11 1.179E-12
65 2.000 10 2.000 22.9349 1.179E+01 1.877E+11 6.281E-11 9.295E-13
